id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52133146,Home in Albany · ★4.71 · 2 bedrooms · 3 beds · 1 bath,158327629,Denelle,,FIFTEENTH WARD,42.66779,-73.82477,Entire home/apt,88,2,17,6/11/2022,0.78,1,180,0,
52152157,Townhouse in Albany · ★4.95 · 2 bedrooms · 2 beds · 1 bath,152762198,Allen,,FIRST WARD,42.63066,-73.77357,Entire home/apt,102,3,41,5/28/2023,1.91,7,148,25,
52225409,Home in Albany · ★4.72 · 3 bedrooms · 3 beds · 1 bath,207800855,Iris,,TWELFTH WARD,42.68553,-73.79716,Entire home/apt,129,2,18,6/20/2023,0.89,3,79,13,
52241973,Guest suite in Albany · ★4.91 · Studio · 1 bed · 1 bath,35465673,Jason,,SIXTH WARD,42.65641,-73.76413,Entire home/apt,79,1,150,6/25/2023,7.2,1,50,96,
52301345,Townhouse in Albany · ★4.25 · 1 bedroom · 2 beds · 1.5 shared baths,49100926,Clyde,,SIXTH WARD,42.65934,-73.76966,Private room,100,2,4,8/16/2022,0.24,4,183,2,
52359404,Home in Albany · ★4.91 · 3 bedrooms · 3 beds · 1 bath,207800855,Iris,,FIFTEENTH WARD,42.67044,-73.82573,Entire home/apt,161,2,54,7/2/2023,2.56,3,348,35,
52360097,Rental unit in Albany · ★4.79 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65386,-73.75958,Entire home/apt,88,2,58,3/12/2023,2.69,7,322,25,
52569714,Rental unit in Albany · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,232967878,Diana,,SECOND WARD,42.64186,-73.75868,Entire home/apt,136,1,42,4/17/2023,1.99,19,84,21,
52611613,Home in Albany · ★4.97 · 3 bedrooms · 3 beds · 1 bath,232967878,Diana,,NINTH WARD,42.65674,-73.79221,Entire home/apt,185,2,73,6/18/2023,3.5,19,75,40,
52615364,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 1 bath,416465867,Chris,,THIRD WARD,42.65069,-73.75193,Entire home/apt,65,30,20,3/27/2022,0.96,1,97,0,
52619545,Rental unit in Albany · ★4.88 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.67181,-73.79543,Entire home/apt,125,2,52,5/30/2023,2.46,19,75,34,
52691284,Home in Albany · ★4.96 · 5 bedrooms · 7 beds · 2.5 baths,232967878,Diana,,TENTH WARD,42.66236,-73.79245,Entire home/apt,602,2,47,6/12/2023,2.26,19,74,28,
52836323,Rental unit in Albany · ★4.94 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.67131,-73.7921,Entire home/apt,145,1,33,6/18/2023,1.78,19,70,23,
52837196,Rental unit in Albany · ★4.76 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,FOURTH WARD,42.65812,-73.74837,Entire home/apt,107,1,42,4/4/2023,2.04,13,166,11,
52863776,Rental unit in Albany · ★4.99 · 1 bedroom · 2 beds · 1 bath,355777684,Lloyd,,SIXTH WARD,42.65826,-73.76944,Entire home/apt,118,1,110,6/23/2023,5.37,3,341,63,
53115382,Home in Albany · ★4.59 · 1 bedroom · 2 beds · 1 bath,207800855,Iris,,FIFTEENTH WARD,42.67004,-73.82367,Entire home/apt,88,2,27,5/24/2023,1.37,3,0,16,
53312101,Rental unit in Albany · ★4.96 · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,SECOND WARD,42.64369,-73.7581,Entire home/apt,95,1,23,6/8/2023,1.16,19,82,19,
53379613,Rental unit in Albany · ★5.0 · 2 bedrooms · 1 bath,418024477,Marlene,,SECOND WARD,42.64802,-73.75724,Entire home/apt,250,1,19,5/27/2023,1.15,4,174,12,
53483727,Vacation home in Albany · ★4.96 · 4 bedrooms · 4 beds · 1.5 baths,433096110,Brian,,FOURTEENTH WARD,42.65824,-73.80114,Entire home/apt,279,1,78,6/25/2023,4.28,3,250,46,
53567589,Rental unit in Albany · ★4.93 · 1 bedroom · 1 bed · 1 bath,433096110,Brian,,SIXTH WARD,42.65204,-73.76655,Entire home/apt,99,1,134,6/28/2023,7.08,3,325,84,
53645427,Rental unit in Albany · ★4.56 · 2 bedrooms · 2 beds · 2 baths,47625981,Linda,,FOURTH WARD,42.65913,-73.74722,Entire home/apt,162,1,57,6/19/2023,3.01,13,166,37,
53715423,Townhouse in Albany · ★4.18 · 2 bedrooms · 2 beds · 1.5 baths,393426399,Dai,,FIRST WARD,42.63124,-73.77233,Entire home/apt,100,1,17,6/12/2023,0.92,1,347,4,
53765091,Rental unit in Albany · ★4.96 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65295,-73.7615,Entire home/apt,85,2,28,3/20/2023,1.49,7,274,16,
53860077,Cottage in Albany · ★5.0 · 4 bedrooms · 4 beds · 1 bath,4259750,Peter,,FIFTEENTH WARD,42.674675,-73.822861,Entire home/apt,333,1,12,3/17/2023,0.76,9,329,9,
53868749,Rental unit in Albany · ★3.0 · 3 bedrooms · 3 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.64694,-73.75761,Entire home/apt,173,3,9,11/2/2022,0.59,11,358,4,
53971505,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,60293220,David,,FOURTH WARD,42.65873,-73.7494,Entire home/apt,75,13,3,12/31/2022,0.18,3,365,1,
54097694,Place to stay in Albany · 1 bed · Half-bath,438504176,Roland,,SECOND WARD,42.64683,-73.75662,Entire home/apt,300,1,0,,,1,365,0,
54105517,Rental unit in Albany · ★4.89 · 1 bedroom · 1 bed · 1 bath,418024477,Marlene,,SECOND WARD,42.6464,-73.75684,Entire home/apt,125,1,37,6/11/2023,2.19,4,260,21,
54126420,Home in Albany · ★4.80 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,TENTH WARD,42.66261,-73.79026,Entire home/apt,98,1,55,5/27/2023,4.26,7,287,52,
54126421,Townhouse in Albany · ★4.94 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65422,-73.76996,Entire home/apt,118,1,33,4/15/2023,2.13,7,244,18,
54126427,Townhouse in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65403,-73.77056,Entire home/apt,121,1,98,5/11/2023,5.42,7,330,47,
54128829,Townhouse in Albany · ★4.99 · 2 bedrooms · 5 beds · 2 baths,265709295,Richard & Priscela,,SIXTH WARD,42.65594,-73.76591,Entire home/apt,218,1,133,7/2/2023,8,1,319,88,
54150131,Townhouse in Albany · ★4.99 · 3 bedrooms · 4 beds · 2 baths,432936385,Jared,,SIXTH WARD,42.65155,-73.765,Entire home/apt,144,1,78,7/1/2023,4.97,1,303,66,
54369238,Townhouse in Albany · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,152762198,Allen,,NINTH WARD,42.65578,-73.78641,Entire home/apt,107,3,13,6/19/2023,1.39,7,155,13,
54369240,Rental unit in Albany · ★4.85 · 1 bedroom · 1 bed · 1 bath,152762198,Allen,,TENTH WARD,42.65905,-73.77964,Entire home/apt,85,3,20,6/12/2023,1.48,7,344,16,
514347748300866729,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,166246610,Shawn,,THIRD WARD,42.65742,-73.74985,Entire home/apt,96,4,22,6/10/2023,1.2,2,65,13,
547083443277069778,Home in Albany · ★4.80 · 3 bedrooms · 3 beds · 2 baths,418024477,Marlene,,SECOND WARD,42.6459,-73.75762,Entire home/apt,334,1,10,5/21/2023,0.8,4,80,8,
552126406812197546,Townhouse in Albany · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,49100926,Clyde,,SIXTH WARD,42.65902,-73.7701,Private room,110,2,4,1/20/2023,0.24,4,295,2,
553840513283735966,Townhouse in Albany · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,49100926,Clyde,,SIXTH WARD,42.6595,-73.76938,Private room,100,2,3,6/30/2023,0.18,4,275,2,
554082470790988493,Townhouse in Albany · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,49100926,Clyde,,SIXTH WARD,42.6598,-73.76995,Private room,100,2,6,10/2/2022,0.36,4,305,1,
559249822516788574,Rental unit in Albany · 1 bedroom · 2 beds · 1 bath,433884293,Uniah,,NINTH WARD,42.66062,-73.79112,Entire home/apt,75,6,1,10/22/2022,0.12,1,347,1,
563711706943869398,Rental unit in Albany · ★4.83 · 3 bedrooms · 3 beds · 1 bath,4259750,Peter,,THIRTEENTH WARD,42.66919,-73.78672,Entire home/apt,266,2,6,12/24/2022,0.36,9,318,4,
565171585673492875,Serviced apartment in Albany · ★4.80 · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,SECOND WARD,42.64342,-73.75742,Entire home/apt,124,1,49,5/28/2023,2.95,19,58,33,
581057744765912905,Loft in Albany · ★4.61 · Studio · 1 bed · 1 bath,47625981,Linda,,THIRD WARD,42.65848,-73.76359,Entire home/apt,100,1,33,6/14/2023,2.1,13,144,31,
588298411730694861,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,353498132,Michael,,SECOND WARD,42.64441,-73.75647,Entire home/apt,110,13,7,5/1/2023,0.56,5,208,6,
593272120497643087,Home in Albany · ★4.98 · 1 bedroom · 2 beds · 1 private bath,382970529,Thomas,,THIRTEENTH WARD,42.66911,-73.79869,Private room,189,1,52,6/30/2023,4.29,5,65,52,
594826539132503237,Rental unit in Albany · ★4.89 · Studio · 2 beds · 1 bath,232967878,Diana,,SECOND WARD,42.64252,-73.75688,Entire home/apt,119,1,47,6/19/2023,3.08,19,79,38,
597655328370142613,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,30920241,Miri,,SIXTH WARD,42.65314,-73.76787,Entire home/apt,89,28,5,5/31/2023,0.36,2,208,4,
610090811367811938,Rental unit in Albany · ★4.89 · 2 bedrooms · 3 beds · 1 bath,40548251,Reyana,,NINTH WARD,42.652049,-73.7949665,Entire home/apt,101,2,19,6/30/2023,2.45,1,240,19,
617242073954595468,Rental unit in Albany · ★4.91 · 1 bedroom · 2 beds · 1 bath,433096110,Brian,,SIXTH WARD,42.65353,-73.7679,Entire home/apt,113,1,75,6/29/2023,5.33,3,315,67,
618673322156725003,Loft in Albany · 2 bedrooms · 2 beds · 1 bath,2554853,Nim,,SIXTH WARD,42.655479431152344,-73.76625061,Entire home/apt,70,4,2,2/20/2023,0.25,1,221,2,
619695112394148331,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,353498132,Michael,,SECOND WARD,42.64489,-73.75731,Entire home/apt,120,13,4,6/10/2023,0.35,5,151,4,
620480926228934988,Home in Albany · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,457678547,Najeem Adegbemiga,,SEVENTH WARD,42.640217,-73.780815,Entire home/apt,120,2,9,6/5/2023,0.86,1,350,9,
621960198566758900,Home in Albany · ★5.0 · 5 bedrooms · 1 bed · 3.5 baths,382970529,Thomas,,FOURTEENTH WARD,42.66762,-73.79919,Entire home/apt,1743,1,5,8/28/2022,0.43,5,316,5,
623102454293479631,Condo in Albany · ★4.58 · 1 bedroom · 3 beds · 1 bath,1176120,Julia,,THIRD WARD,42.65723,-73.75684,Entire home/apt,99,1,91,7/1/2023,6.56,3,76,80,
623454291327573992,Rental unit in Albany · ★4.76 · 3 bedrooms · 3 beds · 1 bath,249258548,Umer,,SEVENTH WARD,42.64372,-73.78426,Entire home/apt,137,2,21,6/11/2023,1.52,4,172,16,
625346918039601608,Rental unit in Albany · ★4.97 · 1 bedroom · 2 beds · 1 bath,12742779,Kathryn,,SIXTH WARD,42.65347,-73.7662,Entire home/apt,104,1,100,6/27/2023,7.67,1,278,92,
625350562676461315,Rental unit in Albany · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,249258548,Umer,,SEVENTH WARD,42.64318,-73.78386,Private room,53,2,8,6/20/2023,0.59,4,126,4,
625361790254590926,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,249258548,Umer,,SEVENTH WARD,42.64242,-73.78536,Private room,53,2,9,6/28/2023,0.68,4,128,7,
627627418709458036,Rental unit in Albany · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,249258548,Umer,,SEVENTH WARD,42.64198,-73.78413,Private room,53,2,5,6/14/2023,0.39,4,129,2,
628163387057233327,Rental unit in Albany · ★4.74 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,SECOND WARD,42.64528,-73.75861,Entire home/apt,111,1,27,6/11/2023,2.07,13,169,26,
628824127129967353,Rental unit in Albany · 2 bedrooms · 2 beds · 1 private bath,7164949,Jordan,,THIRD WARD,42.66169974831227,-73.76466828,Private room,68,2,0,,,1,88,0,
631035244220396236,Rental unit in Albany · ★4.62 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,SECOND WARD,42.64558,-73.75928,Entire home/apt,110,1,29,6/18/2023,2.18,13,162,28,
631778545710518995,Rental unit in Albany · ★5.0 · 3 bedrooms · 3 beds · 1 bath,272907816,Angela,,SECOND WARD,42.645252,-73.753433,Entire home/apt,150,2,5,5/29/2023,1.11,3,86,5,
634108143238179968,Rental unit in Albany · ★4.98 · 3 bedrooms · 3 beds · 1 bath,119340359,Lori,,SIXTH WARD,42.65323,-73.76797,Entire home/apt,134,1,63,7/2/2023,4.8,1,53,58,
636902252641496970,Home in Albany · ★4.94 · 3 bedrooms · 3 beds · 1 shared bath,376794541,Neha,,ELEVENTH WARD,42.6635364,-73.7778236,Private room,47,7,18,5/28/2023,1.56,3,356,18,
637104152785938471,Rental unit in Albany · ★4.37 · 2 bedrooms · 2 beds · 1 bath,1176120,Julia,,THIRD WARD,42.65802,-73.756165,Entire home/apt,99,1,95,6/30/2023,7.22,3,69,83,
642909221333428607,Rental unit in Albany · ★4.82 · 1 bedroom · 1 bed · 1 bath,462767507,Joshua,,SIXTH WARD,42.65427,-73.76455,Entire home/apt,102,3,11,6/18/2023,0.97,2,347,11,
646570081594519710,Condo in Albany · 2 bedrooms · 2 beds · 1 bath,172658781,Jessica,,THIRTEENTH WARD,42.66897,-73.79653,Entire home/apt,100,60,0,,,2,215,0,
647852499810496732,Rental unit in Albany · 3 bedrooms · 3 beds · 1 bath,444163492,Drasana,,EIGHTH WARD,42.64575,-73.8332223,Entire home/apt,149,28,1,7/27/2022,0.09,2,336,1,
649973892551492641,Rental unit in Albany · ★4.50 · Studio · 1 bed · 1 bath,353498132,Michael,,SECOND WARD,42.64625,-73.75663,Entire home/apt,89,14,4,5/28/2023,0.38,5,330,4,
652889455649176778,Rental unit in Albany · ★4.75 · 2 bedrooms · 3 beds · 2 baths,426253886,Aggie,,SECOND WARD,42.64595,-73.76196,Entire home/apt,111,1,24,6/2/2023,2.19,2,321,24,
654302747324294105,Rental unit in Albany · ★4.65 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,FOURTH WARD,42.65752,-73.74743,Entire home/apt,102,1,26,5/20/2023,2.22,13,339,26,
656759629828215245,Rental unit in Albany · 1 bedroom · 5 beds · 1 bath,39656001,Urbangem,,SECOND WARD,42.64493,-73.75725,Entire home/apt,275,5,0,,,7,365,0,
657130517248738038,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,166246610,Shawn,,THIRD WARD,42.65795,-73.75092,Entire home/apt,101,4,8,6/23/2023,0.71,2,262,8,
658160753231817095,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,30920241,Miri,,SIXTH WARD,42.65128,-73.7686,Entire home/apt,164,30,0,,,2,107,0,
658638185191740358,Home in Albany · ★5.0 · 3 bedrooms · 3 beds · 1 bath,466389096,Patrice,,FIRST WARD,42.6374547,-73.7716647,Entire home/apt,139,5,3,2/14/2023,0.25,3,331,3,
662132809952482192,Home in Albany · 4 bedrooms · 3 beds · 1.5 baths,466389096,Patrice,,FIRST WARD,42.6382401,-73.7719405,Entire home/apt,129,5,1,7/15/2022,0.08,3,305,1,
667644674529935702,Rental unit in Albany · ★4.95 · 1 bedroom · 2 beds · 1 bath,439560254,Sean,,SIXTH WARD,42.65541380925019,-73.76367521,Entire home/apt,120,2,41,7/2/2023,3.63,1,67,41,
668608096674070882,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,382970529,Thomas,,FOURTEENTH WARD,42.66758,-73.7992,Private room,120,1,64,6/24/2023,5.42,5,65,64,
668608486588067880,Home in Albany · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,382970529,Thomas,,FOURTEENTH WARD,42.66764,-73.79908,Private room,121,1,56,7/1/2023,4.75,5,38,56,
669022371438086634,Home in Albany · 3 bedrooms · 5 beds · 1 bath,468871633,Wayne,,FIFTH WARD,42.66381,-73.75919,Entire home/apt,101,2,2,12/22/2022,0.21,1,184,2,
677623197606854496,Rental unit in Albany · ★4.85 · 2 bedrooms · 2 beds · 1 bath,203631769,Johnny,,SECOND WARD,42.64531,-73.75963,Entire home/apt,66,2,27,5/27/2023,2.54,1,122,27,
677763754609430189,Townhouse in Albany · ★4.89 · 3 bedrooms · 3 beds · 1 bath,471187792,Romel,,THIRTEENTH WARD,42.6694413,-73.7974941,Entire home/apt,143,1,35,6/14/2023,3.17,1,123,35,
680693309433243476,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,442491470,Brigid,,TENTH WARD,42.6629848,-73.781535,Private room,47,5,8,6/13/2023,0.72,5,305,8,
681241051140825073,Home in Albany · 3 bedrooms · 3 beds · 1 bath,376794541,Neha,,ELEVENTH WARD,42.66305,-73.77726,Private room,50,6,2,5/12/2023,0.64,3,162,2,
681264183196450583,Home in Albany · ★5.0 · 3 bedrooms · 3 beds · 1 shared bath,376794541,Neha,,ELEVENTH WARD,42.66286,-73.77817,Private room,47,10,7,5/28/2023,0.62,3,335,7,
681937608147268080,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,466389096,Patrice,,FIRST WARD,42.63716,-73.77227,Entire home/apt,81,7,0,,,3,296,0,
681952268271889535,Vacation home in Albany · 2 bedrooms · 2 beds · 1 bath,461579260,Md,,SECOND WARD,42.646896,-73.757612,Entire home/apt,165,1,1,2/26/2023,0.23,4,359,1,
682687626408133288,Rental unit in Albany · ★4.89 · 4 bedrooms · 4 beds · 2 baths,232967878,Diana,,TENTH WARD,42.66172,-73.78497,Entire home/apt,189,1,45,6/19/2023,4.05,19,70,45,
683864790667103992,Serviced apartment in Albany · ★4.11 · 2 bedrooms · 3 beds · 1 bath,461579260,Md,,SECOND WARD,42.646896,-73.757612,Entire home/apt,65,1,9,5/27/2023,0.87,4,333,9,
684100173908872919,Condo in Albany · ★4.40 · 1 bedroom · 2 beds · 1 bath,1176120,Julia,,THIRD WARD,42.65732,-73.75676,Entire home/apt,95,1,52,6/24/2023,4.67,3,74,52,
685516018052013053,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SEVENTH WARD,42.64759,-73.77049,Entire home/apt,99,2,3,10/9/2022,0.28,7,363,3,
