id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
924826301876268684,Home in Albany · ★New · 1 bedroom · 2 beds · 1 shared bath,382446799,Elizabeth,,NINTH WARD,42.654965911269095,-73.78021705,Private room,44,1,2,7/29/2023,2,2,350,2,
857981934159027424,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,60293220,David,,THIRD WARD,42.65817,-73.74935,Entire home/apt,82,5,3,7/21/2023,1.15,3,334,3,
752118894541630543,Condo in Albany · ★4.88 · 2 bedrooms · 2 beds · 1 bath,258664571,Vorakij,,SECOND WARD,42.64439384900326,-73.75975702,Entire home/apt,161,2,17,7/30/2023,3.09,2,349,17,
937966967490420635,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.658565440198664,-73.77439829,Private room,197,1,0,,,12,242,0,
20212108,Townhouse in Albany · ★4.60 · 1 bedroom · 7 beds · 1 private bath,39656001,Urbangem,,SECOND WARD,42.64355,-73.75712,Private room,229,1,5,1/28/2023,0.11,6,179,1,
47408047,Rental unit in Albany · ★4.85 · 1 bedroom · 1 bed · 1 bath,152762198,Allen,,FOURTEENTH WARD,42.67156,-73.80883,Entire home/apt,87,3,34,8/7/2023,1.13,7,357,15,
52225409,Home in Albany · ★4.75 · 3 bedrooms · 3 beds · 1 bath,207800855,Iris,,TWELFTH WARD,42.68553,-73.79716,Entire home/apt,116,2,20,7/23/2023,0.94,3,85,14,
51579900,Rental unit in Albany · ★4.77 · 1 bedroom · 1 bed · 1 bath,47625981,Linda,,FOURTH WARD,42.65856,-73.74866,Entire home/apt,115,1,57,7/15/2023,2.36,13,136,26,
48124042,Rental unit in Albany · ★4.89 · 2 bedrooms · 3 beds · 1 bath,385664127,Dillon,,THIRD WARD,42.64982,-73.75103,Entire home/apt,104,1,141,5/29/2023,5.78,2,233,64,
24606880,Guest suite in Albany · ★4.92 · 1 bedroom · 1 bed · 1 private bath,98744672,Bela,,NINTH WARD,42.65431,-73.78178,Private room,60,2,38,4/17/2023,0.65,8,220,6,
943359292008970578,Home in Albany · ★New · 4 bedrooms · 10 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.64424112276753,-73.75675302,Entire home/apt,589,2,0,,,6,364,0,
553840513283735966,Townhouse in Albany · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,49100926,Clyde,,SIXTH WARD,42.6595,-73.76938,Private room,100,2,4,7/2/2023,0.23,4,311,2,
50207226,Rental unit in Albany · ★4.88 · 1 bedroom · 2 beds · 1 bath,47625981,Linda,,FOURTH WARD,42.65888,-73.74673,Entire home/apt,115,1,64,7/30/2023,2.42,13,138,18,
932618854176539492,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.672943350526445,-73.79225343,Entire home/apt,127,1,1,7/16/2023,1,20,364,1,
21052414,Home in Albany · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,135717458,Chad,,THIRTEENTH WARD,42.66565,-73.77975,Private room,40,10,37,7/31/2023,0.59,3,310,5,
681264183196450583,Home in Albany · ★5.0 · 3 bedrooms · 3 beds · 1 shared bath,376794541,Neha,,ELEVENTH WARD,42.66286,-73.77817,Private room,46,10,8,8/6/2023,0.64,3,345,6,
938431811499141903,Home in Albany · ★New · 1 bedroom · 1 bed · 1 bath,116935236,Fs,,THIRTEENTH WARD,42.669735657513975,-73.78610658,Private room,40,2,1,7/23/2023,1,2,294,1,
684100173908872919,Condo in Albany · ★4.40 · 1 bedroom · 2 beds · 1 bath,1176120,Julia,,THIRD WARD,42.65732,-73.75676,Entire home/apt,105,1,55,7/27/2023,4.45,3,83,53,
13711253,Home in Albany · ★4.77 · 1 bedroom · 1 bed · 1.5 shared baths,61700428,Adam,,TWELFTH WARD,42.68769,-73.79664,Private room,60,2,224,12/6/2022,2.6,3,281,5,
796231143904004713,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 private bath,493882819,Terra,,NINTH WARD,42.65582,-73.77541,Private room,136,1,1,7/23/2023,1,6,229,1,
802216634798169031,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 private bath,493882819,Terra,,SIXTH WARD,42.65751,-73.77409,Private room,137,1,0,,,6,228,0,
40491172,Rental unit in Albany · ★4.90 · 2 bedrooms · 3 beds · 1 bath,152762198,Allen,,THIRTEENTH WARD,42.66827,-73.79231,Entire home/apt,114,3,90,7/18/2023,2.01,7,337,24,
692807914756117019,Rental unit in Albany · ★4.86 · 1 bedroom · 1 bed · 1 bath,67337944,Rabia,,ELEVENTH WARD,42.6623,-73.777,Entire home/apt,125,1,36,8/2/2023,4.82,1,328,36,
782849454465952994,Rental unit in Albany · ★4.89 · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,SIXTH WARD,42.65183,-73.76594,Entire home/apt,105,1,9,8/5/2023,1.23,5,0,9,
52152157,Townhouse in Albany · ★4.95 · 2 bedrooms · 2 beds · 1 bath,152762198,Allen,,FIRST WARD,42.63066,-73.77357,Entire home/apt,106,3,41,5/28/2023,1.8,7,163,20,
53312101,Rental unit in Albany · ★4.89 · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,SECOND WARD,42.64369,-73.7581,Entire home/apt,97,1,27,7/23/2023,1.28,20,71,22,
51230498,Aparthotel in Albany · ★4.83 · 1 bedroom · 1 bed · 1 bath,414738935,Sonya,,THIRD WARD,42.66064,-73.76074,Entire home/apt,87,1,180,7/28/2023,7.24,1,59,76,
942355055662538072,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,FOURTEENTH WARD,42.657984040044035,-73.80128215,Private room,109,1,1,8/7/2023,1,5,9,1,
805896945977358156,Rental unit in Albany · ★4.65 · 2 bedrooms · 2 beds · 1 bath,496444061,Diana,,THIRD WARD,42.65588,-73.75332,Entire home/apt,95,1,34,7/23/2023,5.9,1,153,34,
625350562676461315,Rental unit in Albany · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,249258548,Umer,,SEVENTH WARD,42.64318,-73.78386,Private room,53,2,10,7/14/2023,0.67,4,139,4,
50171851,Rental unit in Albany · ★4.99 · 1 bedroom · 1 bed · 1 bath,48490017,Todd,,SIXTH WARD,42.65157,-73.76546,Entire home/apt,109,2,115,8/7/2023,4.76,1,0,55,
38873670,Rental unit in Albany · ★4.43 · 1 bedroom · 1 bed · 1 bath,37035085,George,,SIXTH WARD,42.65921,-73.76843,Entire home/apt,46,30,7,4/1/2023,0.31,4,287,3,
881231954286264195,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65379,-73.76901,Entire home/apt,117,1,8,6/13/2023,2.4,7,289,8,
34366660,Rental unit in Albany · ★4.71 · 1 bedroom · 2 beds · 1 bath,37035085,George,,SIXTH WARD,42.65781,-73.76856,Entire home/apt,51,30,7,5/31/2023,0.14,4,256,2,
581057744765912905,Loft in Albany · ★4.63 · Studio · 1 bed · 1 bath,47625981,Linda,,THIRD WARD,42.65848,-73.76359,Entire home/apt,115,1,35,7/30/2023,2.06,13,122,31,
41319631,Home in Albany · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,59864591,Daniel,,SIXTH WARD,42.65115,-73.7668,Entire home/apt,92,30,4,1/6/2023,0.14,1,212,1,
48172884,Home in Albany · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,98744672,Bela,,NINTH WARD,42.65399,-73.78126,Private room,45,2,35,8/6/2023,1.18,8,0,21,
667644674529935702,Rental unit in Albany · ★4.96 · 1 bedroom · 2 beds · 1 bath,439560254,Sean,,SIXTH WARD,42.65541380925019,-73.76367521,Entire home/apt,122,2,47,8/6/2023,3.75,1,65,45,
51461480,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 bath,416799784,Rosie,,TENTH WARD,42.65969,-73.77564,Entire home/apt,124,7,21,3/31/2023,0.96,1,178,4,
617242073954595468,Rental unit in Albany · ★4.90 · 1 bedroom · 2 beds · 1 bath,433096110,Brian,,SIXTH WARD,42.65353,-73.7679,Entire home/apt,113,1,82,7/30/2023,5.36,3,326,67,
44180048,Rental unit in Albany · ★4.98 · Studio · 2 beds · 1 bath,355777684,Lloyd,,SIXTH WARD,42.65935,-73.76805,Entire home/apt,167,1,297,8/4/2023,7.96,3,339,79,
51710034,Condo in Albany · ★4.50 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65269,-73.76076,Entire home/apt,103,2,28,5/21/2023,1.18,7,342,9,
54126421,Townhouse in Albany · ★4.94 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65422,-73.76996,Entire home/apt,118,1,34,8/5/2023,2.04,7,280,18,
51964868,Rental unit in Albany · ★4.67 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65442,-73.7611,Entire home/apt,85,2,45,7/16/2023,1.94,7,340,15,
685516018052013053,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SEVENTH WARD,42.64759,-73.77049,Entire home/apt,99,2,3,10/9/2022,0.25,7,358,3,
938894985185379818,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,462767507,Joshua,,SIXTH WARD,42.653620765365424,-73.7651698,Entire home/apt,114,3,0,,,3,349,0,
39093517,Rental unit in Albany · ★4.80 · 2 bedrooms · 1 bed · 1 bath,299638115,Dominick,,SIXTH WARD,42.65507,-73.76138,Entire home/apt,151,4,35,2/19/2023,0.78,3,364,1,
681952268271889535,Vacation home in Albany · 2 bedrooms · 2 beds · 1 bath,461579260,Md,,SECOND WARD,42.646896,-73.757612,Entire home/apt,140,1,1,2/26/2023,0.18,3,363,1,
8915877,Rental unit in Albany · ★4.74 · 1 bedroom · 1 bed · 1 bath,46312980,Robert,,SECOND WARD,42.64603,-73.75986,Entire home/apt,87,3,224,10/17/2022,2.36,1,335,2,
796983497677050358,Rental unit in Albany · ★4.50 · 1 bedroom · 1 bed · 1 bath,18760261,Shane,,NINTH WARD,42.6538578,-73.7855281,Entire home/apt,88,2,6,5/29/2023,1.29,1,267,6,
53868749,Rental unit in Albany · ★3.0 · 3 bedrooms · 3 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.64694,-73.75761,Entire home/apt,173,3,9,11/2/2022,0.54,9,362,4,
42391372,Rental unit in Albany · ★3.96 · 3 bedrooms · 3 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.6469,-73.75761,Entire home/apt,178,3,27,10/27/2022,0.71,9,364,2,
43576505,Rental unit in Albany · ★3.90 · 2 bedrooms · 2 beds · 1 bath,121680792,Evolve,,SECOND WARD,42.6469,-73.75761,Entire home/apt,178,3,10,5/29/2022,0.28,9,363,0,
708148232281445824,Rental unit in Albany · ★4.56 · 2 bedrooms · 2 beds · 1 bath,426253886,Aggie,,SECOND WARD,42.64638,-73.76146,Entire home/apt,100,1,16,5/27/2023,1.54,2,329,16,
20671966,Home in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,98744672,Bela,,NINTH WARD,42.65532,-73.78244,Entire home/apt,90,2,39,6/1/2023,0.54,8,331,1,
942329036354117336,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,491607190,Abba,,FOURTEENTH WARD,42.65801,-73.80049,Entire home/apt,146,1,0,,,5,9,0,
845960193409947556,Home in Albany · ★4.92 · 4 bedrooms · 5 beds · 2 baths,268741708,Nanette,,FIRST WARD,42.63504,-73.79833,Entire home/apt,394,1,25,8/4/2023,5.43,1,71,25,
22431640,Rental unit in Albany · ★4.82 · 1 bedroom · 2 beds · 1 bath,108848737,Jake,,SEVENTH WARD,42.64717,-73.77135,Entire home/apt,168,1,422,8/2/2023,6.56,2,29,54,
46894493,Home in Albany · ★4.99 · 2 bedrooms · 2 beds · 1 bath,69789449,Dan,,NINTH WARD,42.65311,-73.78525,Entire home/apt,175,1,167,7/30/2023,5.48,1,291,53,
902166216060824525,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,47625981,Linda,,SEVENTH WARD,42.64787,-73.76707,Entire home/apt,155,1,5,7/17/2023,2.88,13,345,5,
917639722733180899,Rental unit in Albany · ★4.95 · 2 bedrooms · 3 beds · 1 bath,471810429,Maria,,SEVENTH WARD,42.651937304486545,-73.78593012,Entire home/apt,134,1,19,8/6/2023,11.88,2,140,19,
54369240,Rental unit in Albany · ★4.87 · 1 bedroom · 1 bed · 1 bath,152762198,Allen,,TENTH WARD,42.65905,-73.77964,Entire home/apt,85,3,23,7/23/2023,1.56,7,359,16,
47334913,Rental unit in Albany · ★4.88 · 2 bedrooms · 2 beds · 1 bath,152762198,Allen,,THIRTEENTH WARD,42.66646,-73.79184,Entire home/apt,112,3,52,7/19/2023,1.69,7,298,27,
21752534,Rental unit in Albany · ★4.72 · 1 bedroom · 2 beds · 1 bath,152762198,Allen,,TENTH WARD,42.66045,-73.77833,Entire home/apt,79,3,150,8/4/2023,2.16,7,347,14,
53645427,Rental unit in Albany · ★4.60 · 2 bedrooms · 2 beds · 2 baths,47625981,Linda,,FOURTH WARD,42.65913,-73.74722,Entire home/apt,151,1,62,7/26/2023,3.07,13,132,37,
45313545,Rental unit in Albany · ★4.70 · 1 bedroom · 2 beds · 1 bath,165293595,Kori,,NINTH WARD,42.6545,-73.78223,Entire home/apt,89,2,86,7/24/2023,2.51,1,139,43,
45529447,Rental unit in Albany · ★4.70 · 2 bedrooms · 2 beds · 1 bath,47625981,Linda,,SECOND WARD,42.64713,-73.75628,Entire home/apt,140,1,110,7/27/2023,3.59,13,125,44,
777068997424722137,Rental unit in Albany · ★4.67 · 1 bedroom · 1 bed · 1 bath,442094566,Queen,,THIRD WARD,42.65725,-73.75065,Entire home/apt,120,1,18,7/23/2023,2.44,1,352,18,
514347748300866729,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,166246610,Shawn,,THIRD WARD,42.65742,-73.74985,Entire home/apt,96,4,24,7/29/2023,1.23,2,57,14,
771729605341763136,Rental unit in Albany · ★4.10 · 1 bedroom · 1 bed · 1 bath,155027597,Hilrow,,SECOND WARD,42.64755,-73.75842,Entire home/apt,98,1,20,5/14/2023,2.41,1,0,20,
42389085,Rental unit in Albany · 1 bedroom · 2 beds · 1 bath,121680792,Evolve,,THIRD WARD,42.6557,-73.75085,Entire home/apt,91,2,1,3/7/2020,0.02,9,220,0,
705660262559003663,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,353498132,Michael,,SECOND WARD,42.64577,-73.7583,Entire home/apt,111,13,2,3/12/2023,0.27,5,240,2,
32993402,Rental unit in Albany · ★4.68 · 2 bedrooms · 3 beds · 1 bath,44434571,Earl,,SECOND WARD,42.64563,-73.75311,Entire home/apt,109,1,388,8/2/2023,7.26,5,264,54,
888859204851381094,Rental unit in Albany · 2 bedrooms · 3 beds · 1 bath,121680792,Evolve,,THIRD WARD,42.6573,-73.7521,Entire home/apt,127,2,2,6/12/2023,0.74,9,359,2,
43208391,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,272907816,Angela,,SECOND WARD,42.64453,-73.75426,Entire home/apt,130,2,71,7/27/2023,2.03,4,86,15,
751421033442627559,Rental unit in Albany · ★4.86 · 2 bedrooms · 2 beds · 1 bath,486073806,Keneisha,,FIFTH WARD,42.66648,-73.76831,Entire home/apt,100,2,7,5/21/2023,1.22,1,359,7,
52615364,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 1 bath,416465867,Chris,,THIRD WARD,42.65069,-73.75193,Entire home/apt,65,30,20,3/27/2022,0.9,1,133,0,
45074220,Guest suite in Albany · ★4.67 · 1 bedroom · 1 bath,272907816,Angela,,SECOND WARD,42.64454,-73.75369,Entire home/apt,103,2,27,7/27/2023,1.17,4,89,8,
855336679720071303,Rental unit in Albany · ★4.67 · 1 bedroom · 2 beds · 1 bath,186074828,Blake,,SECOND WARD,42.6457663,-73.7586141,Entire home/apt,85,1,12,8/7/2023,2.93,1,76,12,
701379517805972295,Rental unit in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,178347010,Jose,,FIFTH WARD,42.66692,-73.765,Entire home/apt,50,1,21,7/29/2023,1.98,1,357,21,
54369238,Townhouse in Albany · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,152762198,Allen,,NINTH WARD,42.65578,-73.78641,Entire home/apt,111,3,19,8/6/2023,1.79,7,160,19,
774701102203414342,Home in Albany · ★4.92 · 1 bedroom · 1 bed · 1 bath,261036923,Hasan,,FOURTEENTH WARD,42.6601,-73.80719,Entire home/apt,70,1,24,7/30/2023,3.26,1,251,24,
54232383,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,272907816,Angela,,SECOND WARD,42.64459,-73.75392,Entire home/apt,130,2,5,11/6/2022,0.44,4,38,5,
42009788,Rental unit in Albany · ★4.68 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65315,-73.76202,Entire home/apt,145,7,19,5/30/2023,0.45,8,361,5,
43736299,Home in Albany · ★4.86 · 3 bedrooms · 3 beds · 1 bath,349460842,Scott,,TENTH WARD,42.66257,-73.78281,Entire home/apt,160,1,94,7/16/2023,2.49,5,356,27,
16531782,Rental unit in Albany · ★4.77 · 1 bedroom · 1 bed · 1 bath,5691268,Elizabeth,,FOURTEENTH WARD,42.66075,-73.80605,Entire home/apt,70,1,278,7/27/2023,7.13,2,341,98,
52611613,Home in Albany · ★4.97 · 3 bedrooms · 3 beds · 1 bath,232967878,Diana,,NINTH WARD,42.65674,-73.79221,Entire home/apt,186,2,77,7/24/2023,3.48,20,68,39,
52359404,Home in Albany · ★4.92 · 3 bedrooms · 3 beds · 1 bath,207800855,Iris,,FIFTEENTH WARD,42.67044,-73.82573,Entire home/apt,153,2,60,8/6/2023,2.69,3,359,34,
787023821243442039,Home in Albany · ★5.0 · 3 bedrooms · 4 beds · 2 baths,349460842,Scott,,FOURTEENTH WARD,42.6653,-73.7943,Entire home/apt,218,1,10,7/20/2023,1.83,5,349,10,
861709357097860588,Rental unit in Albany · ★4.60 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,TENTH WARD,42.66126,-73.78366,Entire home/apt,135,1,5,6/24/2023,1.7,20,87,5,
937871330299571029,Rental unit in Albany · ★New · 2 bedrooms · 3 beds · 1 bath,471810429,Maria,,SEVENTH WARD,42.65184,-73.78582,Entire home/apt,113,1,0,,,2,145,0,
723956857052424266,Home in Albany · ★4.90 · 4 bedrooms · 4 beds · 2 baths,10279606,Nori,,NINTH WARD,42.65691,-73.78389,Entire home/apt,212,1,67,7/30/2023,7.56,1,49,67,
45024912,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 bath,362851072,Elsa,,FOURTEENTH WARD,42.66132,-73.7956,Entire home/apt,143,1,111,7/26/2023,3.09,1,364,18,
48052353,Home in Albany · ★4.77 · 3 bedrooms · 4 beds · 1 bath,349460842,Scott,,TENTH WARD,42.66261,-73.78332,Entire home/apt,180,1,119,7/18/2023,3.93,5,362,44,
36443605,Rental unit in Albany · ★4.80 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,THIRTEENTH WARD,42.66619,-73.79031,Entire home/apt,116,7,49,5/27/2023,0.99,8,346,2,
682687626408133288,Rental unit in Albany · ★4.84 · 4 bedrooms · 4 beds · 2 baths,232967878,Diana,,TENTH WARD,42.66172,-73.78497,Entire home/apt,189,1,55,7/23/2023,4.46,20,79,53,
922634062451094710,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,260986425,Connie,,NINTH WARD,42.65483722729842,-73.79149619,Entire home/apt,105,5,0,,,1,171,0,
658160753231817095,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,30920241,Miri,,SIXTH WARD,42.65128,-73.7686,Entire home/apt,164,30,0,,,2,55,0,
897797666103863249,Home in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,37769478,Erion,,TENTH WARD,42.66215778253739,-73.79234534,Entire home/apt,139,1,3,8/6/2023,1.7,7,354,3,
50354540,Rental unit in Albany · ★4.63 · 2 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65333,-73.76402,Entire home/apt,100,3,8,7/21/2023,0.31,8,354,5,
43955950,Home in Albany · ★4.88 · 3 bedrooms · 3 beds · 1 bath,232967878,Diana,,EIGHTH WARD,42.64383,-73.78926,Entire home/apt,246,2,60,7/16/2023,1.59,20,74,14,
794723189688979530,Rental unit in Albany · 3 bedrooms · 3 beds · 1 bath,20144241,Carla,,FIFTH WARD,42.67283,-73.77367,Entire home/apt,101,3,2,6/19/2023,0.81,1,154,2,
775645647912379518,Home in Albany · ★4.86 · 2 bedrooms · 2 beds · 2 baths,115597810,Massi,,SIXTH WARD,42.6518469,-73.7642072,Entire home/apt,138,2,21,7/27/2023,2.81,1,43,21,
786228331433922432,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65322,-73.76249,Entire home/apt,90,7,0,,,8,358,0,
677763754609430189,Townhouse in Albany · ★4.88 · 3 bedrooms · 3 beds · 1 bath,471187792,Romel,,THIRTEENTH WARD,42.6694413,-73.7974941,Entire home/apt,143,1,41,7/30/2023,3.34,1,149,40,
938475906652462790,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,132766782,Kelly,,TWELFTH WARD,42.673982043290124,-73.79126384,Entire home/apt,130,3,0,,,1,267,0,
52836323,Rental unit in Albany · ★4.95 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.67131,-73.7921,Entire home/apt,145,1,37,7/17/2023,1.88,20,80,23,
717373135846408345,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.6732,-73.79199,Entire home/apt,141,2,23,7/16/2023,2.41,20,77,23,
757978037279611051,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.67348,-73.7934,Entire home/apt,128,2,13,7/24/2023,2.35,20,87,13,
801365637253057708,Home in Albany · ★4.71 · 3 bedrooms · 5 beds · 1 bath,121680792,Evolve,,THIRTEENTH WARD,42.66958,-73.79722,Entire home/apt,132,2,7,7/15/2023,1.27,9,267,7,
876171723562246842,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,160195919,Joshua,,SIXTH WARD,42.65731,-73.7684,Entire home/apt,56,20,1,5/6/2023,0.31,1,65,1,
786181179052991690,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,188679144,Elizabeth,,THIRD WARD,42.65653,-73.76223,Entire home/apt,74,1,0,,,8,362,0,
40897436,Rental unit in Albany · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,50283047,Ellen,,SIXTH WARD,42.65592,-73.76259,Entire home/apt,128,7,25,7/27/2023,0.57,1,86,7,
43459803,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 1 bath,299638115,Dominick,,SIXTH WARD,42.65556,-73.76205,Entire home/apt,175,4,12,5/31/2023,0.4,3,333,1,
54150131,Townhouse in Albany · ★4.99 · 3 bedrooms · 4 beds · 2 baths,432936385,Jared,,SIXTH WARD,42.65155,-73.765,Entire home/apt,144,1,82,7/23/2023,4.84,1,315,68,
54097694,Place to stay in Albany · 1 bed · Half-bath,438504176,Roland,,SECOND WARD,42.64683,-73.75662,Entire home/apt,300,1,0,,,1,364,0,
618673322156725003,Loft in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,2554853,Nim,,SIXTH WARD,42.655479431152344,-73.76625061,Entire home/apt,70,4,4,7/22/2023,0.43,1,187,4,
656759629828215245,Rental unit in Albany · 1 bedroom · 5 beds · 1 bath,39656001,Urbangem,,SECOND WARD,42.64493,-73.75725,Entire home/apt,275,5,0,,,6,364,0,
53765091,Rental unit in Albany · ★4.97 · 1 bedroom · 1 bed · 1 bath,392074908,Jerry,,SIXTH WARD,42.65295,-73.7615,Entire home/apt,85,2,29,7/17/2023,1.45,7,306,12,
736893992132754814,Rental unit in Albany · 1 bedroom · 1 bed · 1 shared bath,77367219,Elizabeth,,SIXTH WARD,42.65643,-73.76402,Private room,60,30,2,11/28/2022,0.22,1,363,2,
637104152785938471,Rental unit in Albany · ★4.39 · 2 bedrooms · 2 beds · 1 bath,1176120,Julia,,THIRD WARD,42.65802,-73.756165,Entire home/apt,110,1,101,8/6/2023,7.01,3,82,79,
25549565,Guest suite in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,9666970,Janet,,SIXTH WARD,42.65345,-73.7645,Entire home/apt,93,1,701,8/4/2023,11.11,1,140,130,
940012438497375577,Home in Albany · ★New · 1 bedroom · 1 bed · 1 bath,172539578,David Yisrael,,FIFTEENTH WARD,42.68001107488553,-73.81705996,Private room,70,3,0,,,2,87,0,
20620135,Home in Albany · ★4.93 · 2 bedrooms · 4 beds · 1 bath,4259750,Peter,,FIFTEENTH WARD,42.675,-73.82382,Entire home/apt,196,1,55,12/31/2022,0.78,9,39,1,
689719338468663432,Condo in Albany · ★4.95 · 1 bedroom · 1 bed · 1 bath,1717342,David,,SIXTH WARD,42.654057650371506,-73.760713,Entire home/apt,106,1,87,8/1/2023,7.33,2,308,87,
928948908785846870,Rental unit in Albany · ★New · 1 bedroom · 2 beds · 1 bath,441054845,Thaddeus,,THIRTEENTH WARD,42.6695423,-73.7960644,Entire home/apt,61,1,1,7/29/2023,1,1,193,1,
50088935,Condo in Albany · ★5.0 · 2 bedrooms · 3 beds · 1 bath,172658781,Jessica,,THIRTEENTH WARD,42.66972,-73.79544,Entire home/apt,100,60,4,11/30/2022,0.18,3,245,1,
806767523952124375,Home in Albany · ★4.79 · 2 bedrooms · 2 beds · 2 baths,110453341,Alexis,,FIFTH WARD,42.6684126,-73.7684199,Entire home/apt,92,1,14,7/28/2023,2.18,1,353,14,
642909221333428607,Rental unit in Albany · ★4.86 · 1 bedroom · 1 bed · 1 bath,462767507,Joshua,,SIXTH WARD,42.65427,-73.76455,Entire home/apt,99,3,14,8/5/2023,1.11,3,345,13,
21769213,Home in Albany · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,135717458,Chad,,ELEVENTH WARD,42.66572,-73.77834,Private room,35,10,20,6/1/2023,0.29,3,311,3,
53971505,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,60293220,David,,FOURTH WARD,42.65873,-73.7494,Entire home/apt,75,13,3,12/31/2022,0.17,3,364,1,
691212803264918638,Home in Albany · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,474507921,Hyacinth,,TENTH WARD,42.66344638300454,-73.78874122,Private room,50,1,21,4/9/2023,1.89,1,0,21,
32279028,Home in Albany · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,172223381,Diana,,EIGHTH WARD,42.64936,-73.80278,Private room,55,1,180,7/28/2023,3.31,2,56,46,
736122518072082645,Rental unit in Albany · ★4.50 · 2 bedrooms · 4 beds · 1.5 baths,121680792,Evolve,,SIXTH WARD,42.65245,-73.76294,Entire home/apt,204,2,8,7/9/2023,0.85,9,0,8,
32450400,Home in Albany · 2 bedrooms · 2 beds · 1 shared bath,97330032,Sherrell,,FOURTH WARD,42.6761,-73.73825,Private room,122,3,0,,,1,179,0,
39864828,Rental unit in Albany · ★4.93 · 2 bedrooms · 2 beds · 1 bath,10313615,Matthew,,FOURTH WARD,42.66091,-73.74285,Entire home/apt,217,1,212,8/4/2023,4.87,1,71,51,
