id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
775645647912379518,Home in Albany · ★4.86 · 2 bedrooms · 2 beds · 2 baths,115597810,Massi,,SIXTH WARD,42.6518469,-73.7642072,Entire home/apt,130,2,21,7/27/2023,2.54,1,43,21,
777068997424722137,Rental unit in Albany · ★4.68 · 1 bedroom · 1 bed · 1 bath,442094566,Queen,,THIRD WARD,42.65725,-73.75065,Entire home/apt,120,1,19,8/18/2023,2.33,1,361,19,
778175939353231150,Bed and breakfast in Albany · 1 bedroom · 2 beds · 1 private bath,19648678,Terra,,NINTH WARD,42.65664,-73.77556,Private room,130,1,1,6/13/2023,0.37,10,138,1,
778188747833047454,Bed and breakfast in Albany · 1 bedroom · 1 bed · 1 private bath,19648678,Terra,,NINTH WARD,42.65561,-73.77613,Private room,150,1,2,7/9/2023,0.43,10,134,2,
782849454465952994,Rental unit in Albany · ★4.89 · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,SIXTH WARD,42.65183,-73.76594,Entire home/apt,105,1,9,8/5/2023,1.11,5,15,9,
784781397995494758,Home in Albany · ★4.56 · 1 bedroom · 1 bed · 1 private bath,491907850,Donna,,FOURTEENTH WARD,42.66298,-73.81361,Private room,60,1,9,8/25/2023,1.35,1,83,9,
786181179052991690,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,188679144,Elizabeth,,THIRD WARD,42.65653,-73.76223,Entire home/apt,74,1,1,8/11/2023,1,8,362,1,
786196811078165173,Home in Albany · ★5.0 · 5 bedrooms · 5 beds · 3.5 baths,444163492,Drasana,,FOURTH WARD,42.67996,-73.75352,Entire home/apt,629,2,6,8/13/2023,0.93,1,344,6,
786228331433922432,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65322,-73.76249,Entire home/apt,90,7,0,,,8,364,0,
786316043239579100,Rental unit in Albany · ★4.96 · 1 bedroom · 1 bed · 1 bath,253824490,Tomar & Kash,,FIFTH WARD,42.65915031,-73.75431933,Entire home/apt,95,2,23,8/26/2023,3.25,1,116,23,
787023821243442039,Home in Albany · ★4.94 · 3 bedrooms · 4 beds · 2 baths,349460842,Scott,,FOURTEENTH WARD,42.6653,-73.7943,Entire home/apt,210,1,16,8/14/2023,2.55,5,356,16,
788301415655396660,Rental unit in Albany · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,232967878,Diana,,SECOND WARD,42.64324,-73.75732,Entire home/apt,150,1,30,8/14/2023,3.67,17,83,30,
793223286704705121,Rental unit in Albany · ★4.75 · 1 bedroom · 1 bed · 1 bath,462767507,Joshua,,SIXTH WARD,42.65489,-73.77061,Entire home/apt,102,3,8,8/26/2023,1.18,3,297,8,
794723189688979530,Rental unit in Albany · ★4.33 · 3 bedrooms · 3 beds · 1 bath,20144241,Carla,,FIFTH WARD,42.67283,-73.77367,Entire home/apt,100,3,3,8/6/2023,0.92,1,176,3,
795541666227926706,Bed and breakfast in Albany · ★New · 7 bedrooms · 8 beds · 7 baths,493882819,Terra,,NINTH WARD,42.656329,-73.7752048,Private room,850,1,1,8/13/2023,1,6,196,1,
796231143904004713,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 private bath,493882819,Terra,,NINTH WARD,42.65582,-73.77541,Private room,136,1,1,7/23/2023,0.71,6,224,1,
796983497677050358,Rental unit in Albany · ★4.63 · 1 bedroom · 1 bed · 1 bath,18760261,Shane,,NINTH WARD,42.6538578,-73.7855281,Entire home/apt,151,2,8,8/28/2023,1.46,1,284,8,
797455132224782470,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,89705052,Share,,TENTH WARD,42.65741,-73.78034,Private room,58,2,6,8/26/2023,0.83,3,59,6,
798448539017629897,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,222612368,Patrick,,SIXTH WARD,42.65315,-73.77012,Entire home/apt,75,30,2,5/18/2023,0.37,1,336,2,
798715218269100922,Rental unit in Albany · ★4.67 · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,SIXTH WARD,42.65038,-73.76664,Entire home/apt,105,1,3,3/19/2023,0.43,5,53,3,
801365637253057708,Home in Albany · ★4.75 · 3 bedrooms · 5 beds · 1 bath,121680792,Evolve,,THIRTEENTH WARD,42.66958,-73.79722,Entire home/apt,132,2,8,7/30/2023,1.26,9,247,8,
802216634798169031,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 private bath,493882819,Terra,,SIXTH WARD,42.65751,-73.77409,Private room,137,1,1,8/6/2023,1,6,206,1,
803604897479679272,Rental unit in Albany · 3 bedrooms · 3 beds · 2 baths,21886921,David,,FOURTEENTH WARD,42.66691,-73.79338,Entire home/apt,125,14,1,6/20/2023,0.4,2,194,1,
803814397190632412,Bed and breakfast in Albany · ★New · 1 bedroom · 2 beds · 1 private bath,493882819,Terra,,NINTH WARD,42.656329,-73.775205,Private room,137,1,2,7/29/2023,1.4,6,213,2,
803867986023966300,Bed and breakfast in Albany · ★4.25 · 1 bedroom · 1 bed · 1 private bath,493882819,Terra,,NINTH WARD,42.656329,-73.775205,Private room,136,1,4,7/28/2023,2.5,6,210,4,
805896945977358156,Rental unit in Albany · ★4.60 · 2 bedrooms · 2 beds · 1 bath,496444061,Diana,,THIRD WARD,42.65588,-73.75332,Entire home/apt,96,1,40,8/28/2023,6.09,1,162,40,
806767523952124375,Home in Albany · ★4.75 · 2 bedrooms · 2 beds · 2 baths,110453341,Alexis,,FIFTH WARD,42.6684126,-73.7684199,Entire home/apt,103,1,16,8/16/2023,2.21,1,360,16,
809524698302742033,Rental unit in Albany · 2 bedrooms · 2 beds · 1 bath,172658781,Jessica,,NINTH WARD,42.65613971519499,-73.79212238,Entire home/apt,87,60,0,,,3,163,0,
812481224035365997,Rental unit in Albany · ★4.94 · 2 bedrooms · 2 beds · 1 bath,266096073,Caroline,,THIRTEENTH WARD,42.67239,-73.79418,Entire home/apt,101,1,17,8/30/2023,2.59,1,218,17,
813640070361665090,Rental unit in Albany · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,116935236,Fs,,THIRTEENTH WARD,42.67143614564987,-73.7903255,Private room,50,2,4,8/25/2023,4,3,358,4,
816085193659797849,Rental unit in Albany · ★4.77 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65258,-73.76917,Entire home/apt,106,1,13,8/17/2023,1.88,7,361,13,
817160514282672518,Townhouse in Albany · 1 bedroom · 1 bed · 1 bath,121680792,Evolve,,TENTH WARD,42.66011,-73.77547,Entire home/apt,101,2,0,,,9,331,0,
821566342267452838,Home in Albany · 1 bedroom · 1 bed · 1 private bath,177073982,Cristian,,FOURTEENTH WARD,42.66109,-73.80479,Private room,55,2,2,3/9/2023,0.33,2,243,2,
823275570359807298,Townhouse in Albany · ★New · 3 bedrooms · 3 beds · 1 bath,500360485,Manjano,,SIXTH WARD,42.65184046237008,-73.77073691,Entire home/apt,148,2,0,,,1,66,0,
826301775871257033,Rental unit in Albany · ★4.69 · 2 bedrooms · 2 beds · 1 bath,484673863,Blossom Estates,,NINTH WARD,42.65613,-73.77469,Entire home/apt,155,1,13,7/23/2023,2,2,275,13,
831122937768017113,Home in Albany · ★5.0 · 5 bedrooms · 5 beds · 2 baths,68750004,Tiffany,,FIFTEENTH WARD,42.67076,-73.82612,Entire home/apt,183,2,28,8/25/2023,4.8,1,206,28,
841524382518312215,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,462042479,Natasha,,SIXTH WARD,42.66007584297136,-73.76976949,Entire home/apt,96,6,0,,,2,335,0,
841524433909352403,Rental unit in Albany · ★4.38 · 2 bedrooms · 2 beds · 1 bath,462042479,Natasha,,SIXTH WARD,42.65987,-73.77025,Entire home/apt,120,2,8,8/14/2023,3.58,2,362,8,
843481456379840308,Rental unit in Albany · 3 bedrooms · 2 beds · 1 bath,188679144,Elizabeth,,SIXTH WARD,42.65481,-73.76352,Entire home/apt,111,1,1,3/21/2023,0.18,8,364,1,
845960193409947556,Home in Albany · ★4.94 · 4 bedrooms · 5 beds · 2 baths,268741708,Nanette,,FIRST WARD,42.63504,-73.79833,Entire home/apt,405,1,31,8/21/2023,5.74,1,70,31,
846586211673806912,Rental unit in Albany · ★5.0 · 3 bedrooms · 3 beds · 2 baths,49372011,Phil,,TWELFTH WARD,42.67336,-73.78619,Entire home/apt,175,3,6,8/12/2023,1.27,2,337,6,
850173470105833039,Townhouse in Albany · ★4.97 · 1 bedroom · 2 beds · 1 private bath,120815848,Phat,,SECOND WARD,42.6446,-73.75885,Private room,90,1,36,9/1/2023,7.25,1,339,36,
850653820133738660,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,20536619,Emily,,THIRTEENTH WARD,42.67177,-73.79464,Private room,53,4,3,8/20/2023,2.65,1,127,3,
855336679720071303,Rental unit in Albany · ★4.69 · 1 bedroom · 2 beds · 1 bath,186074828,Blake,,SECOND WARD,42.6457663,-73.7586141,Entire home/apt,87,1,16,8/27/2023,3.27,1,74,16,
857981934159027424,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,60293220,David,,THIRD WARD,42.65817,-73.74935,Entire home/apt,78,5,3,7/21/2023,0.88,3,353,3,
870292500281763717,Rental unit in Albany · ★4.74 · 1 bedroom · 2 beds · 1 bath,510191554,He,,FOURTEENTH WARD,42.66947,-73.81607,Entire home/apt,82,1,34,8/28/2023,7.45,1,76,34,
870457209918967324,Home in Albany · 1 bedroom · 1 bed · 1 private bath,177073982,Cristian,,FOURTEENTH WARD,42.66128,-73.80548,Private room,49,2,0,,,2,244,0,
876171723562246842,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,160195919,Joshua,,SIXTH WARD,42.65731,-73.7684,Entire home/apt,56,20,1,5/6/2023,0.25,1,89,1,
879054943124868639,Home in Albany · 1 bedroom · 1 bed · 1 shared bath,24423279,Leslie,,FOURTEENTH WARD,42.66065,-73.80439,Private room,199,7,0,,,1,365,0,
880290989870286099,Rental unit in Albany · ★4.92 · 3 bedrooms · 3 beds · 2 baths,49372011,Phil,,ELEVENTH WARD,42.67355,-73.78496,Entire home/apt,175,2,13,8/13/2023,3.48,2,175,13,
881068664638997848,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,49485863,Drew,,THIRD WARD,42.65764,-73.74996,Entire home/apt,103,2,3,7/30/2023,1.8,1,351,3,
881231954286264195,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,37769478,Erion,,SIXTH WARD,42.65379,-73.76901,Entire home/apt,122,1,8,6/13/2023,1.94,7,76,8,
882229561343619620,Rental unit in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,512736975,Miguelino,,TENTH WARD,42.6599733,-73.7747433,Entire home/apt,98,1,10,8/27/2023,2.78,1,158,10,
887167811237271928,Rental unit in Albany · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,459472925,Gabriel,,THIRD WARD,42.66246,-73.76576,Private room,45,1,11,8/12/2023,3.71,2,364,11,
887179061681202083,Rental unit in Albany · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,459472925,Gabriel,,THIRD WARD,42.6628771,-73.7653403,Private room,45,1,7,8/18/2023,1.96,2,351,7,
888820187503274303,Rental unit in Albany · ★4.44 · 2 bedrooms · 3 beds · 1 bath,199669072,Sequasia,,FOURTEENTH WARD,42.66958,-73.80722,Entire home/apt,132,1,16,8/26/2023,5.65,1,359,16,
888859204851381094,Rental unit in Albany · 2 bedrooms · 3 beds · 1 bath,121680792,Evolve,,THIRD WARD,42.6573,-73.7521,Entire home/apt,127,2,2,6/12/2023,0.57,9,357,2,
897797666103863249,Home in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,37769478,Erion,,TENTH WARD,42.66215778253739,-73.79234534,Entire home/apt,150,1,4,8/20/2023,1.56,7,362,4,
898743867240851780,Home in Albany · ★4.71 · 5 bedrooms · 6 beds · 2 baths,516414095,Rashawn,,TENTH WARD,42.66087,-73.78655,Entire home/apt,171,2,14,8/18/2023,5.53,1,79,14,
902166216060824525,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,47625981,Linda,,SEVENTH WARD,42.64787,-73.76707,Entire home/apt,155,1,7,8/13/2023,2.76,13,353,7,
902326803627859755,Home in Albany · 1 bedroom · 1 bed · 1 shared bath,349460842,Scott,,TENTH WARD,42.66174,-73.78325,Private room,60,89,0,,,5,364,0,
904392960639597224,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 2 baths,4259750,Peter,,THIRTEENTH WARD,42.6652959,-73.7868778,Entire home/apt,180,2,3,7/6/2023,1.07,9,178,3,
905007131419044966,Home in Albany · 4 bedrooms · 4 beds · 1 bath,349460842,Scott,,TENTH WARD,42.66217,-73.78299,Entire home/apt,180,1,2,7/24/2023,1.18,5,330,2,
908035738595779392,Rental unit in Albany · ★5.0 · 1 bedroom · 2 beds · 1 bath,4763049,Steve,,THIRD WARD,42.65661,-73.7514,Entire home/apt,92,2,4,8/2/2023,1.85,1,0,4,
910155617642317638,Home in Albany · 1 bedroom · 1 bed · 1 shared bath,6203319,Melissa,,TENTH WARD,42.66292,-73.7909,Private room,95,1,1,7/26/2023,0.77,2,60,1,
917639722733180899,Rental unit in Albany · ★4.85 · 2 bedrooms · 3 beds · 1 bath,471810429,Maria,,SEVENTH WARD,42.651937304486545,-73.78593012,Entire home/apt,142,1,33,9/1/2023,13.75,2,140,33,
919055506310955442,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,502751555,Grace,,FIFTH WARD,42.67292,-73.7776,Private room,93,1,0,,,1,364,0,
919729008458872053,Home in Albany · ★New · 1 bedroom · 1 bed · 1 shared bath,382446799,Elizabeth,,NINTH WARD,42.6559529,-73.7807478,Private room,33,1,1,8/13/2023,1,2,364,1,
921076441920995839,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,521669673,Kody,,THIRD WARD,42.6586,-73.75743,Entire home/apt,80,7,1,8/9/2023,1,1,168,1,
922634062451094710,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,260986425,Connie,,NINTH WARD,42.65483722729842,-73.79149619,Entire home/apt,132,29,1,8/14/2023,1,1,161,1,
923172203280965740,Home in Albany · ★4.60 · 4 bedrooms · 7 beds · 1.5 baths,65282034,Archer,,TENTH WARD,42.66071,-73.78912,Entire home/apt,152,2,5,8/20/2023,3.13,1,320,5,
924826301876268684,Home in Albany · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,382446799,Elizabeth,,NINTH WARD,42.654965911269095,-73.78021705,Private room,44,1,4,8/20/2023,2.31,2,356,4,
926141770309926263,Rental unit in Albany · ★New · 1 bedroom · 2 beds · 1 bath,42708277,Rodney,,SIXTH WARD,42.65575895792636,-73.76601092,Entire home/apt,96,1,1,8/27/2023,1,2,177,1,
928948908785846870,Rental unit in Albany · ★New · 1 bedroom · 2 beds · 1 bath,441054845,Thaddeus,,THIRTEENTH WARD,42.6695423,-73.7960644,Entire home/apt,72,1,2,8/2/2023,1.67,1,212,2,
932618854176539492,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.672943350526445,-73.79225343,Entire home/apt,125,1,2,7/29/2023,1.22,17,311,2,
932642358896439621,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,232967878,Diana,,THIRTEENTH WARD,42.67132410762948,-73.79247187,Entire home/apt,150,1,3,8/6/2023,2.14,17,362,3,
934035097653060273,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 bath,493882819,Terra,,SIXTH WARD,42.656549255922755,-73.77433674,Private room,139,1,2,7/30/2023,1.54,6,220,2,
934744844940967492,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 0 baths,456511812,Evolve,,SIXTH WARD,42.65506,-73.76401,Entire home/apt,96,2,0,,,1,364,0,
936813047280772954,Rental unit in Albany · ★New · 1 bedroom · 2 beds · 1 bath,42708277,Rodney,,TENTH WARD,42.6597,-73.77416,Entire home/apt,102,1,0,,,2,116,0,
937837897631191844,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.658672199777634,-73.77478693,Private room,167,1,0,,,12,223,0,
937838302933205871,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,ELEVENTH WARD,42.6606,-73.77284,Private room,170,1,0,,,12,222,0,
937871330299571029,Rental unit in Albany · ★4.92 · 2 bedrooms · 3 beds · 1 bath,471810429,Maria,,SEVENTH WARD,42.65184,-73.78582,Entire home/apt,129,1,13,8/31/2023,13,2,138,13,
937917144482762419,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,TENTH WARD,42.659082586070085,-73.77455698,Private room,167,1,1,8/13/2023,1,12,226,1,
937927979762952955,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,TENTH WARD,42.66043,-73.77432,Private room,172,1,0,,,12,226,0,
937935210290408974,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.65846944486231,-73.77272373,Private room,165,1,0,,,12,222,0,
937943638262956751,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.65908020134226,-73.7732586,Private room,273,1,0,,,12,211,0,
937959604296602771,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,TENTH WARD,42.66003431746541,-73.77320092,Private room,184,1,0,,,12,220,0,
937966967490420635,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.658565440198664,-73.77439829,Private room,183,1,0,,,12,220,0,
938260134617291567,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.658926587547136,-73.77448007,Private room,183,1,0,,,12,224,0,
938266199766701429,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,TENTH WARD,42.660367202946986,-73.77326956,Private room,182,1,0,,,12,225,0,
938271786418327576,Hotel in Albany · ★New · 1 bedroom · 1 bed · 1 bath,526358730,Argus,,SIXTH WARD,42.65868261789235,-73.77332643,Private room,274,1,0,,,12,222,0,
938280419686165005,Guesthouse in Albany · ★New · 3 bedrooms · 4 beds · 2 baths,526358730,Argus,,TENTH WARD,42.660362531234114,-73.77290224,Entire home/apt,339,1,2,8/18/2023,2,12,208,2,
938421117122010799,Home in Albany · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,116935236,Fs,,ELEVENTH WARD,42.6708367,-73.7853116,Private room,50,2,3,8/16/2023,2.31,3,358,3,
938431811499141903,Home in Albany · ★New · 1 bedroom · 1 bed · 1 shared bath,116935236,Fs,,THIRTEENTH WARD,42.669735657513975,-73.78610658,Private room,40,2,1,7/23/2023,0.71,3,318,1,
938475906652462790,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,132766782,Kelly,,TWELFTH WARD,42.673982043290124,-73.79126384,Entire home/apt,110,3,0,,,1,243,0,
938894985185379818,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,462767507,Joshua,,SIXTH WARD,42.653620765365424,-73.7651698,Entire home/apt,142,3,2,8/26/2023,2,3,357,2,
940012438497375577,Home in Albany · ★New · 1 bedroom · 1 bed · 1 private bath,172539578,David Yisrael,,FIFTEENTH WARD,42.68001107488553,-73.81705996,Private room,69,2,1,8/23/2023,1,3,77,1,
942329036354117336,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,491607190,Abba,,FOURTEENTH WARD,42.65801,-73.80049,Entire home/apt,149,1,0,,,5,26,0,
942355055662538072,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,FOURTEENTH WARD,42.657984040044035,-73.80128215,Private room,128,1,1,8/7/2023,1,5,26,1,
943344283913343832,Home in Albany · ★New · 4 bedrooms · 12 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.642978050189676,-73.75701914,Entire home/apt,599,2,0,,,6,364,0,
943359292008970578,Home in Albany · ★New · 4 bedrooms · 10 beds · 2 baths,39656001,Urbangem,,SECOND WARD,42.64424112276753,-73.75675302,Entire home/apt,589,2,0,,,6,364,0,
950211425725610511,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1717342,David,,SIXTH WARD,42.6541815,-73.7608605,Entire home/apt,170,1,3,8/25/2023,3,2,252,3,
950613505102507073,Home in Albany · ★New · 4 bedrooms · 4 beds · 2 baths,529844022,Shirin,,FIRST WARD,42.63855425549474,-73.76927029,Entire home/apt,148,1,0,,,1,240,0,
952926915362736697,Home in Albany · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,506878844,Bell Beyond Incorporated,,EIGHTH WARD,42.65415107035281,-73.83475944,Entire home/apt,150,1,7,9/1/2023,7,1,153,7,
956423465030072969,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,491607190,Abba,,TENTH WARD,42.66000843071908,-73.77397296,Entire home/apt,126,1,3,8/27/2023,3,5,27,3,
957914480227791276,Home in Albany · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,217254883,Ermenita,,NINTH WARD,42.6549886,-73.7939094,Entire home/apt,108,1,3,8/27/2023,3,1,231,3,
958199983873241221,Home in Albany · ★New · 1 bedroom · 2 beds · 1 bath,172539578,David Yisrael,,FIFTEENTH WARD,42.678962799458816,-73.81724462,Entire home/apt,146,2,0,,,3,177,0,
963920695464462572,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,189586864,Justin,,SIXTH WARD,42.65240863051438,-73.77002141,Entire home/apt,89,1,2,9/1/2023,2,1,272,2,
964555416150532074,Bed and breakfast in Albany · ★New · 1 bedroom · 1 bed · 1 bath,533513997,Joe,,THIRD WARD,42.657392611518425,-73.75774778,Private room,44,2,0,,,1,82,0,
966287799980701967,Rental unit in Albany · ★New · 2 bedrooms · 2 beds · 1 bath,374765317,Tanjin,,FIFTEENTH WARD,42.67123729325174,-73.81643727,Entire home/apt,97,3,0,,,1,165,0,
969886763377526954,Home in Albany · ★New · 1 bedroom · 1 bed · 4 shared baths,382970529,Thomas,,FOURTEENTH WARD,42.66877,-73.79927,Private room,44,5,0,,,6,240,0,
