listing_id,date
14989805,7/25/2023
14989805,7/26/2023
14989805,8/1/2023
14989805,8/5/2023
14989805,8/7/2023
14989805,8/11/2023
15580397,5/29/2017
15580397,8/5/2017
15580397,2/20/2018
15580397,2/22/2018
15580397,2/28/2018
15580397,6/30/2019
15580397,9/27/2019
15580397,2/27/2020
15580397,3/3/2020
15580397,10/11/2020
15580397,4/30/2021
15580397,8/9/2021
15580397,8/26/2021
15580397,8/29/2021
15580397,9/13/2021
15580397,9/22/2021
15580397,9/30/2021
15580397,10/20/2021
15580397,11/7/2021
15580397,11/21/2021
15580397,1/6/2022
15580397,2/13/2022
15580397,2/24/2022
15580397,3/29/2022
15580397,4/10/2022
15580397,4/13/2022
15580397,5/22/2022
15580397,7/18/2022
15580397,8/28/2022
15580397,9/18/2022
15580397,10/9/2022
15580397,11/12/2022
15580397,5/28/2023
15580397,6/20/2023
15580397,7/4/2023
15580397,7/17/2023
15580397,7/26/2023
16531782,5/28/2020
16531782,5/31/2020
16531782,6/8/2020
16531782,6/26/2020
16531782,6/28/2020
16531782,6/30/2020
16531782,7/4/2020
16531782,7/8/2020
16531782,7/9/2020
16531782,7/16/2020
16531782,7/18/2020
16531782,7/19/2020
16531782,7/24/2020
16531782,7/25/2020
16531782,8/15/2020
16531782,8/19/2020
16531782,8/22/2020
16531782,8/23/2020
16531782,8/24/2020
16531782,9/8/2020
16531782,9/11/2020
16531782,9/13/2020
16531782,9/15/2020
16531782,9/17/2020
16531782,9/18/2020
16531782,9/20/2020
16531782,9/21/2020
16531782,10/4/2020
16531782,10/5/2020
16531782,10/6/2020
16531782,10/10/2020
16531782,10/18/2020
16531782,10/19/2020
16531782,10/25/2020
16531782,11/2/2020
16531782,11/9/2020
16531782,11/22/2020
16531782,12/7/2020
16531782,12/22/2020
16531782,2/22/2021
16531782,2/28/2021
16531782,3/4/2021
16531782,3/5/2021
16531782,3/7/2021
16531782,3/13/2021
16531782,3/15/2021
16531782,3/29/2021
16531782,3/31/2021
16531782,4/2/2021
16531782,4/10/2021
16531782,4/16/2021
16531782,4/18/2021
16531782,4/24/2021
16531782,4/30/2021
16531782,5/1/2021
16531782,5/3/2021
16531782,5/7/2021
16531782,5/8/2021
16531782,5/9/2021
16531782,5/13/2021
16531782,5/18/2021
16531782,5/20/2021
16531782,5/22/2021
16531782,5/23/2021
16531782,5/24/2021
16531782,6/13/2021
16531782,6/16/2021
16531782,6/18/2021
16531782,6/21/2021
16531782,6/23/2021
16531782,6/25/2021
16531782,6/27/2021
16531782,6/28/2021
16531782,7/2/2021
16531782,7/3/2021
16531782,7/4/2021
16531782,7/10/2021
16531782,7/12/2021
16531782,7/15/2021
16531782,7/17/2021
16531782,7/18/2021
16531782,7/23/2021
16531782,7/24/2021
16531782,7/25/2021
16531782,7/29/2021
16531782,8/2/2021
16531782,8/3/2021
16531782,8/6/2021
16531782,8/7/2021
16531782,8/9/2021
16531782,8/11/2021
16531782,8/13/2021
16531782,8/15/2021
16531782,8/17/2021
16531782,8/18/2021
16531782,8/27/2021
16531782,8/28/2021
16531782,8/29/2021
16531782,9/3/2021
16531782,9/5/2021
16531782,9/17/2021
16531782,9/25/2021
16531782,9/30/2021
16531782,10/3/2021
16531782,10/8/2021
16531782,10/13/2021
16531782,10/16/2021
16531782,10/22/2021
16531782,10/24/2021
16531782,10/26/2021
16531782,10/28/2021
16531782,11/7/2021
16531782,11/12/2021
16531782,11/21/2021
16531782,11/22/2021
16531782,11/29/2021
16531782,12/3/2021
16531782,12/4/2021
16531782,12/5/2021
16531782,12/11/2021
16531782,12/12/2021
16531782,12/21/2021
16531782,12/24/2021
16531782,1/1/2022
16531782,1/8/2022
16531782,1/9/2022
16531782,1/18/2022
16531782,2/2/2022
16531782,2/12/2022
16531782,2/13/2022
16531782,2/25/2022
16531782,2/26/2022
16531782,3/2/2022
16531782,3/3/2022
16531782,3/7/2022
16531782,3/8/2022
16531782,3/16/2022
16531782,3/18/2022
16531782,3/26/2022
16531782,3/27/2022
16531782,4/5/2022
16531782,4/9/2022
16531782,4/14/2022
16531782,4/15/2022
16531782,4/21/2022
16531782,4/23/2022
16531782,4/24/2022
16531782,4/30/2022
16531782,5/4/2022
16531782,5/5/2022
16531782,5/10/2022
16531782,5/14/2022
16531782,5/20/2022
16531782,5/22/2022
16531782,5/26/2022
16531782,5/30/2022
16531782,6/1/2022
16531782,6/4/2022
16531782,6/5/2022
16531782,6/8/2022
16531782,6/10/2022
16531782,6/11/2022
16531782,6/12/2022
16531782,6/17/2022
16531782,6/19/2022
16531782,6/20/2022
16531782,6/21/2022
16531782,6/23/2022
16531782,6/25/2022
16531782,6/26/2022
16531782,7/3/2022
16531782,7/7/2022
16531782,7/16/2022
16531782,7/21/2022
16531782,7/22/2022
16531782,7/23/2022
16531782,7/28/2022
16531782,7/31/2022
16531782,8/2/2022
16531782,8/8/2022
16531782,8/10/2022
16531782,8/11/2022
16531782,8/12/2022
16531782,8/13/2022
16531782,8/15/2022
16531782,8/20/2022
16531782,8/22/2022
16531782,8/23/2022
16531782,8/24/2022
16531782,8/28/2022
16531782,8/30/2022
16531782,8/31/2022
16531782,9/1/2022
16531782,9/2/2022
16531782,9/4/2022
16531782,9/5/2022
16531782,9/7/2022
16531782,9/11/2022
16531782,9/18/2022
16531782,9/26/2022
16531782,9/27/2022
16531782,10/1/2022
16531782,10/7/2022
16531782,10/9/2022
16531782,10/22/2022
16531782,10/23/2022
16531782,10/24/2022
16531782,10/27/2022
16531782,10/31/2022
16531782,11/4/2022
16531782,11/6/2022
16531782,11/9/2022
16531782,11/11/2022
16531782,11/13/2022
16531782,11/25/2022
16531782,12/17/2022
16531782,12/18/2022
16531782,12/23/2022
16531782,12/31/2022
16531782,1/1/2023
16531782,1/2/2023
16531782,1/9/2023
16531782,1/11/2023
16531782,1/14/2023
16531782,1/19/2023
16531782,1/21/2023
16531782,1/22/2023
16531782,1/24/2023
16531782,1/27/2023
16531782,2/2/2023
16531782,2/11/2023
16531782,2/19/2023
16531782,2/21/2023
16531782,2/27/2023
16531782,3/2/2023
16531782,3/4/2023
16531782,3/5/2023
16531782,3/10/2023
16531782,3/19/2023
16531782,3/24/2023
16531782,3/26/2023
16531782,4/2/2023
16531782,4/5/2023
16531782,4/9/2023
16531782,4/14/2023
16531782,4/17/2023
16531782,4/21/2023
16531782,4/22/2023
16531782,4/30/2023
16531782,5/3/2023
16531782,5/7/2023
16531782,5/8/2023
16531782,5/14/2023
16531782,5/17/2023
16531782,5/27/2023
16531782,5/29/2023
16531782,5/31/2023
16531782,6/3/2023
16531782,6/4/2023
16531782,6/7/2023
16531782,6/19/2023
16531782,6/23/2023
16531782,6/25/2023
16531782,6/28/2023
16531782,6/30/2023
16531782,7/1/2023
16531782,7/3/2023
16531782,7/6/2023
16531782,7/8/2023
16531782,7/14/2023
16531782,7/15/2023
16531782,7/16/2023
16531782,7/17/2023
16531782,7/20/2023
16531782,7/22/2023
16531782,7/23/2023
16531782,7/26/2023
16531782,7/27/2023
16531782,8/2/2023
16531782,8/4/2023
16531782,8/6/2023
16531782,8/7/2023
16531782,8/8/2023
16531782,8/10/2023
16531782,8/11/2023
16531782,8/13/2023
16531782,8/15/2023
16531782,8/16/2023
16531782,8/17/2023
16531782,8/19/2023
16531782,8/21/2023
17238066,4/23/2017
17238066,4/27/2017
17238066,5/5/2017
17238066,5/17/2017
17238066,5/19/2017
17238066,5/20/2017
17238066,5/21/2017
17238066,5/28/2017
17238066,6/2/2017
17238066,6/23/2017
17238066,6/25/2017
17238066,6/26/2017
17238066,7/1/2017
17238066,7/7/2017
17238066,7/10/2017
17238066,7/18/2017
17238066,7/21/2017
17238066,7/23/2017
17238066,7/27/2017
17238066,7/29/2017
17238066,8/6/2017
17238066,8/8/2017
17238066,8/11/2017
17238066,12/19/2017
17238066,12/23/2017
17238066,11/17/2018
17238066,11/28/2018
17238066,12/1/2018
17238066,12/20/2018
17238066,5/3/2019
17238066,5/5/2019
17238066,5/22/2019
17238066,5/26/2019
17238066,8/23/2019
17238066,10/7/2020
17238066,1/7/2021
17238066,1/19/2021
17238066,1/24/2021
17238066,2/5/2021
17238066,2/13/2021
17238066,2/18/2021
17238066,2/27/2021
17238066,4/7/2021
17238066,5/17/2021
17238066,5/20/2021
17238066,5/21/2021
17238066,5/23/2021
17238066,6/10/2021
17238066,6/17/2021
17238066,6/26/2021
17238066,6/27/2021
17238066,7/10/2021
17238066,7/11/2021
17238066,7/12/2021
17238066,7/14/2021
17238066,7/17/2021
17238066,8/1/2021
17238066,8/6/2021
17238066,8/17/2021
17238066,8/27/2021
17238066,8/28/2021
17238066,9/4/2021
17238066,9/8/2021
17238066,9/19/2021
17238066,9/27/2021
17238066,10/2/2021
17238066,10/7/2021
17238066,10/8/2021
17238066,10/10/2021
17238066,10/18/2021
17238066,10/22/2021
17238066,10/24/2021
17238066,11/7/2021
17238066,12/7/2021
17238066,1/5/2022
17238066,1/7/2022
17238066,1/12/2022
17238066,1/27/2022
17238066,1/30/2022
17238066,3/2/2022
17238066,3/21/2022
17238066,3/30/2022
17238066,4/11/2022
17238066,4/15/2022
17238066,4/26/2022
17238066,4/29/2022
17238066,4/30/2022
17238066,5/1/2022
17238066,5/12/2022
17238066,5/14/2022
17238066,5/15/2022
17238066,5/16/2022
17238066,5/17/2022
17238066,5/19/2022
17238066,5/20/2022
17238066,5/24/2022
17238066,5/25/2022
17238066,5/27/2022
17238066,5/28/2022
17238066,5/29/2022
17238066,5/30/2022
17238066,5/31/2022
17238066,6/3/2022
17238066,6/7/2022
17238066,6/8/2022
17238066,6/9/2022
17238066,6/10/2022
17238066,6/11/2022
17238066,6/12/2022
17238066,6/13/2022
17238066,6/14/2022
17238066,6/15/2022
17238066,6/17/2022
17238066,6/18/2022
17238066,6/19/2022
17238066,6/24/2022
17238066,6/25/2022
17238066,6/26/2022
17238066,6/29/2022
17238066,6/30/2022
17238066,7/5/2022
17238066,7/7/2022
17238066,7/10/2022
17238066,7/11/2022
17238066,7/22/2022
17238066,7/28/2022
17238066,10/7/2022
17238066,11/1/2022
17238066,5/29/2023
17514620,3/15/2017
17514620,3/22/2017
17514620,4/1/2017
17514620,4/5/2017
17514620,4/12/2017
17514620,4/15/2017
17514620,4/21/2017
17514620,4/30/2017
17514620,5/5/2017
17514620,5/25/2017
17514620,6/23/2017
17514620,6/29/2017
17514620,7/9/2017
17514620,7/11/2017
17514620,7/17/2017
17514620,10/16/2017
17514620,11/7/2017
17514620,1/29/2018
17514620,3/1/2018
17514620,9/28/2018
17514620,10/3/2018
17514620,10/19/2018
17514620,10/21/2018
17514620,12/6/2018
17514620,12/15/2018
17514620,1/20/2019
17514620,7/12/2019
17514620,7/26/2019
17514620,8/1/2019
17514620,8/31/2019
17514620,9/15/2019
17514620,10/15/2019
17514620,12/1/2019
17514620,1/2/2020
17514620,3/28/2020
17514620,4/9/2020
17514620,11/23/2020
17514620,4/5/2021
17514620,9/1/2021
17514620,1/5/2022
17514620,1/30/2022
17514620,3/31/2022
17514620,7/29/2022
17514620,8/28/2022
17514620,9/22/2022
17514620,1/22/2023
17514620,3/4/2023
17514620,6/11/2023
17514620,6/28/2023
17514620,7/30/2023
17514620,8/18/2023
18341426,3/12/2018
18341426,5/27/2018
18341426,9/15/2018
18341426,9/19/2018
18341426,10/8/2018
18341426,10/15/2018
18341426,10/18/2018
18341426,10/24/2018
18341426,10/29/2018
18341426,11/4/2018
18341426,11/20/2018
18341426,12/26/2018
18341426,2/16/2019
18341426,2/17/2019
18341426,2/23/2019
18341426,5/2/2019
18341426,9/23/2019
18341426,10/15/2019
18341426,10/20/2019
18341426,11/22/2019
18341426,12/15/2019
18341426,12/29/2019
18341426,1/1/2020
18341426,1/5/2020
18341426,1/13/2020
18341426,2/24/2020
18341426,5/15/2020
18341426,5/31/2020
18341426,7/12/2020
18341426,8/9/2020
18341426,8/16/2020
18341426,8/23/2020
18341426,5/16/2021
18341426,5/31/2021
18341426,8/20/2021
18341426,8/27/2021
18341426,10/11/2021
18341426,10/14/2021
18341426,10/23/2021
18341426,10/29/2021
18341426,11/2/2021
18341426,11/7/2021
18341426,11/15/2021
18341426,11/21/2021
18341426,12/16/2021
18341426,1/13/2022
18341426,1/22/2022
18341426,1/24/2022
18341426,1/27/2022
18341426,1/30/2022
18341426,3/1/2022
18341426,3/6/2022
18341426,3/7/2022
18341426,3/16/2022
18341426,5/28/2022
18341426,6/14/2022
18341426,6/26/2022
19527043,10/17/2018
19527043,12/5/2018
19527043,12/11/2018
19527043,12/17/2018
19527043,1/16/2019
19527043,2/5/2019
19527043,2/16/2019
19527043,3/10/2019
19527043,3/12/2019
19527043,3/15/2019
19527043,3/19/2019
19527043,3/21/2019
19527043,3/24/2019
19527043,5/4/2019
19527043,5/19/2019
19527043,5/21/2019
19527043,5/23/2019
19527043,5/24/2019
19527043,5/26/2019
19527043,5/29/2019
19527043,5/31/2019
19527043,7/28/2019
19527043,8/4/2019
19527043,8/10/2019
19527043,8/11/2019
19527043,9/1/2019
19527043,9/15/2019
19527043,9/17/2019
19527043,10/27/2019
19527043,10/28/2019
19527043,1/23/2020
19527043,1/24/2020
19527043,2/26/2020
19527043,3/18/2020
19527043,3/18/2020
19527043,9/17/2020
19527043,9/24/2020
19527043,6/17/2021
19527043,6/28/2021
19527043,7/3/2021
19527043,9/14/2022
19527043,9/19/2022
19527043,9/24/2022
19527043,10/1/2022
19527043,10/8/2022
19527043,10/9/2022
19527043,10/16/2022
19527043,11/13/2022
19527043,11/20/2022
19527043,12/27/2022
19527043,1/10/2023
19527043,1/15/2023
19527043,2/23/2023
19527043,3/11/2023
19527043,3/20/2023
19527043,3/26/2023
19527043,3/27/2023
19527043,4/6/2023
19527043,4/15/2023
19527043,4/30/2023
19527043,5/6/2023
19527043,5/13/2023
19527043,5/14/2023
19527043,5/21/2023
19527043,6/29/2023
19527043,7/21/2023
19527043,7/28/2023
19527043,8/10/2023
19527043,8/11/2023
19527043,8/17/2023
19571496,6/9/2018
19571496,8/25/2018
19571496,1/26/2019
19571496,3/1/2019
19571496,8/2/2019
19571496,8/10/2019
19571496,11/9/2019
19571496,1/2/2020
19571496,1/10/2020
19571496,3/7/2020
19571496,3/21/2020
19571496,7/16/2020
19571496,10/17/2020
19571496,11/7/2020
19571496,12/7/2020
19571496,12/23/2020
19571496,5/25/2021
19571496,8/22/2021
19571496,9/4/2022
19571496,10/4/2022
19571496,10/25/2022
19571496,11/8/2022
19571496,11/20/2022
19571496,2/4/2023
19571496,5/28/2023
19663012,7/27/2017
19663012,8/2/2017
19663012,8/18/2017
19663012,9/11/2017
19663012,9/13/2017
19663012,9/14/2017
19663012,10/4/2017
19663012,10/12/2017
19663012,10/15/2017
19663012,10/18/2017
19663012,10/19/2017
19663012,11/11/2017
19663012,11/18/2017
19663012,1/18/2018
19663012,2/25/2018
19663012,2/25/2018
19663012,2/25/2018
19663012,2/27/2019
19663012,3/5/2019
19663012,2/22/2020
19663012,8/28/2021
20138691,2/28/2018
20138691,3/23/2018
20138691,6/28/2018
20138691,1/19/2019
20138691,1/20/2019
20138691,2/22/2019
20138691,3/4/2019
20138691,3/14/2019
20138691,5/25/2019
20138691,8/15/2019
20138691,8/29/2019
20138691,9/20/2019
20138691,10/24/2019
20138691,11/9/2019
20138691,12/31/2019
20138691,1/17/2020
20138691,1/26/2020
20138691,3/21/2020
20138691,7/3/2020
20212108,10/13/2019
20212108,8/2/2020
20212108,7/4/2022
20212108,7/16/2022
20212108,1/28/2023
20518708,5/10/2019
20518708,6/30/2019
20518708,7/6/2019
20518708,7/13/2019
20518708,7/27/2019
20518708,8/27/2019
20518708,9/8/2019
20518708,11/13/2019
20518708,12/18/2019
20518708,12/21/2019
20518708,1/11/2020
20518708,3/4/2020
20519453,3/31/2018
20519453,6/1/2018
20519453,8/25/2018
20519453,8/30/2018
20519453,10/19/2018
20519453,10/21/2018
20519453,10/31/2018
20519453,11/21/2018
20519453,6/9/2019
20519453,7/3/2019
20519453,7/24/2019
20519453,8/3/2019
20519453,8/26/2019
20519453,9/1/2019
20519453,11/17/2019
20519453,4/24/2020
20519722,7/31/2018
20519722,10/25/2018
20519722,2/28/2019
20519722,9/22/2019
20519722,2/24/2020
20519722,3/12/2020
20519722,7/12/2020
20519722,8/12/2020
20519807,3/2/2018
20519807,3/20/2018
20519807,3/30/2018
20519807,6/13/2018
20519807,6/30/2018
20519807,7/27/2018
20519807,8/3/2018
20519807,8/10/2018
20519807,8/19/2018
20519807,8/27/2018
20519807,9/29/2018
20519807,10/14/2018
20519807,11/18/2018
20519807,1/9/2019
20519807,8/4/2019
20519807,8/9/2019
20519807,8/18/2019
20519807,8/23/2019
20519807,9/1/2019
20519807,9/8/2019
20519807,11/12/2019
20519807,12/3/2019
20519807,12/14/2019
20519807,12/30/2019
20519807,1/10/2020
20519807,1/25/2020
20519807,1/31/2020
20519807,2/8/2020
20519807,2/28/2020
20519807,3/3/2020
20519807,6/26/2020
20519807,7/8/2020
20519885,11/8/2017
20519885,12/31/2017
20519885,5/21/2018
20519885,11/26/2018
20519885,9/27/2019
20519885,2/16/2020
20519885,5/1/2020
20519885,5/9/2020
20519885,7/25/2020
20519885,8/1/2020
20519885,8/8/2020
20519885,8/24/2020
20519885,8/31/2020
20519885,9/7/2020
20519885,9/11/2020
20519885,9/14/2020
20519885,10/5/2020
20519885,10/12/2020
20519885,10/19/2020
20519885,10/30/2020
20519885,11/7/2020
20519885,11/23/2020
20519885,11/28/2020
20519885,12/8/2020
20519885,12/13/2020
20519885,12/28/2020
20519885,1/2/2021
20519885,2/6/2021
20519885,2/11/2021
20519885,2/16/2021
20519885,5/28/2021
20519885,6/29/2021
20519885,7/5/2021
20519885,7/14/2021
20519885,7/18/2021
20519885,7/26/2021
20519885,8/3/2021
20519885,8/8/2021
20519885,8/15/2021
20519885,10/19/2021
20519885,10/24/2021
20519885,11/24/2021
20519885,11/28/2021
20519885,12/13/2021
20519885,1/2/2022
20519885,2/6/2022
20519885,3/15/2022
20519885,4/1/2022
20519885,4/11/2022
20519885,4/23/2022
20519885,5/1/2022
20519885,5/13/2022
20519885,5/17/2022
20519885,5/23/2022
20519885,5/27/2022
20519885,6/1/2022
20519885,6/13/2022
20519885,7/5/2022
20519885,7/10/2022
20519885,7/19/2022
20519885,7/25/2022
20519885,8/3/2022
20519885,8/7/2022
20519885,8/15/2022
20519885,8/27/2022
20519885,9/7/2022
20519885,9/17/2022
20519885,9/26/2022
20519885,10/20/2022
20519885,11/27/2022
20519885,12/26/2022
20519885,2/20/2023
20519885,3/20/2023
20519885,3/27/2023
20519885,4/17/2023
20519885,5/15/2023
20519885,5/22/2023
20519885,5/30/2023
20519885,6/13/2023
20519885,6/17/2023
20519885,6/25/2023
20519885,7/8/2023
20519885,7/28/2023
20519885,8/5/2023
20519885,8/14/2023
20620135,10/17/2017
20620135,10/22/2017
20620135,11/5/2017
20620135,12/16/2017
20620135,1/28/2018
20620135,2/4/2018
20620135,2/11/2018
20620135,3/23/2018
20620135,4/13/2018
20620135,5/17/2018
20620135,5/26/2018
20620135,5/28/2018
20620135,6/19/2018
20620135,7/26/2018
20620135,8/15/2018
20620135,8/30/2018
20620135,10/19/2018
20620135,10/27/2018
20620135,11/23/2018
20620135,12/9/2018
20620135,1/19/2019
20620135,5/18/2019
20620135,5/28/2019
20620135,6/17/2019
20620135,6/20/2019
20620135,6/24/2019
20620135,6/30/2019
20620135,7/6/2019
20620135,7/14/2019
20620135,7/21/2019
20620135,7/28/2019
20620135,8/4/2019
20620135,8/11/2019
20620135,8/15/2019
20620135,8/18/2019
20620135,9/5/2019
20620135,1/30/2020
20620135,2/4/2020
20620135,2/5/2020
20620135,2/14/2020
20620135,4/16/2020
20620135,6/30/2020
20620135,7/29/2020
20620135,8/1/2020
20620135,8/8/2020
20620135,8/16/2020
20620135,9/20/2020
20620135,9/27/2020
20620135,10/4/2020
20620135,10/13/2020
20620135,11/4/2020
20620135,1/6/2021
20620135,1/10/2021
20620135,6/30/2022
20620135,12/31/2022
20633175,3/26/2018
20633175,4/1/2018
20633175,4/8/2018
20633175,4/16/2018
20633175,4/27/2018
20633175,5/7/2018
20633175,8/5/2018
20633175,8/12/2018
20633175,8/21/2018
20633175,9/12/2018
20633175,9/16/2018
20633175,9/19/2018
20633175,9/23/2018
20633175,9/30/2018
20633175,10/4/2018
20633175,10/18/2018
20633175,10/21/2018
20633175,10/30/2018
20633175,11/4/2018
20633175,11/9/2018
20633175,11/18/2018
20633175,11/25/2018
20633175,12/6/2018
20633175,12/10/2018
20633175,1/18/2019
20633175,1/24/2019
20633175,1/27/2019
20633175,1/30/2019
20633175,2/3/2019
20633175,2/10/2019
20633175,2/16/2019
20633175,2/24/2019
20633175,3/3/2019
20633175,3/10/2019
20633175,5/31/2019
20633175,6/4/2019
20633175,6/12/2019
20633175,6/16/2019
20633175,6/19/2019
20633175,6/23/2019
20633175,6/30/2019
20633175,7/6/2019
20633175,7/15/2019
20633175,7/21/2019
20633175,7/28/2019
20633175,8/1/2019
20633175,8/24/2019
20633175,9/6/2019
20633175,9/9/2019
20633175,9/11/2019
20633175,9/15/2019
20633175,9/19/2019
20633175,9/22/2019
20633175,9/25/2019
20633175,10/4/2019
20633175,10/9/2019
20633175,10/13/2019
20633175,10/23/2019
20633175,10/27/2019
20633175,11/3/2019
20633175,11/11/2019
20633175,11/20/2019
20633175,11/24/2019
20633175,11/30/2019
20633175,12/13/2019
20633175,1/8/2020
20633175,2/4/2020
20633175,2/9/2020
20633175,2/16/2020
20633175,2/27/2020
20633175,3/8/2020
20633175,6/30/2020
20633175,11/17/2020
20633175,11/29/2020
20633175,12/11/2020
20633175,12/26/2020
20633175,1/2/2021
20633175,1/11/2021
20633175,1/17/2021
20633175,5/9/2021
20633175,5/16/2021
20633175,6/20/2021
20633175,6/27/2021
20633175,7/7/2021
20633175,7/11/2021
20633175,7/16/2021
20633175,7/22/2021
20633175,7/26/2021
20633175,7/31/2021
20633175,8/8/2021
20633175,8/15/2021
20633175,8/30/2021
20633175,9/6/2021
20633175,9/12/2021
20633175,12/11/2021
20633175,12/16/2021
20633175,12/19/2021
20633175,1/26/2022
20633175,1/30/2022
20633175,2/15/2022
20633175,2/19/2022
20633175,2/24/2022
20633175,3/4/2022
20633175,5/25/2022
20633175,5/30/2022
20633175,6/4/2022
20633175,6/18/2022
20633175,7/2/2022
20633175,7/9/2022
20633175,7/12/2022
20633175,7/16/2022
20633175,7/28/2022
20633175,8/15/2022
20633175,8/19/2022
20633175,8/28/2022
20633175,9/5/2022
20633175,9/8/2022
20633175,9/11/2022
20633175,9/16/2022
20633175,9/25/2022
20633175,9/28/2022
20633175,10/2/2022
20633175,10/10/2022
20633175,10/14/2022
20633175,10/18/2022
20633175,10/24/2022
20633175,10/30/2022
20633175,11/4/2022
20633175,3/11/2023
20633175,5/28/2023
20671966,9/11/2017
20671966,9/22/2017
20671966,9/24/2017
20671966,9/29/2017
20671966,10/6/2017
20671966,10/10/2017
20671966,10/21/2017
20671966,11/22/2017
20671966,12/23/2017
20671966,1/3/2018
20671966,2/16/2018
20671966,2/25/2018
20671966,3/1/2018
20671966,5/20/2018
20671966,5/26/2018
20671966,5/30/2018
20671966,5/11/2019
20671966,5/19/2019
20671966,11/23/2019
20671966,11/27/2019
20671966,11/30/2019
20671966,12/21/2019
20671966,1/25/2020
20671966,2/8/2020
20671966,2/16/2020
20671966,11/2/2020
20671966,11/6/2020
20671966,11/15/2020
20671966,12/19/2020
20671966,12/30/2020
20671966,2/6/2021
20671966,2/14/2021
20671966,5/29/2021
20671966,5/8/2022
20671966,5/15/2022
20671966,5/22/2022
20671966,5/25/2022
20671966,5/31/2022
20671966,6/1/2023
21052414,6/30/2018
21052414,7/24/2018
21052414,8/23/2018
21052414,8/30/2018
21052414,9/14/2018
21052414,9/26/2018
21052414,10/8/2018
21052414,10/19/2018
21052414,10/28/2018
21052414,2/4/2019
21052414,3/1/2019
21052414,5/18/2019
21052414,5/24/2019
21052414,6/1/2019
21052414,7/26/2019
21052414,8/24/2019
21052414,12/18/2019
21052414,1/5/2020
21052414,8/1/2020
21052414,9/15/2020
21052414,9/25/2020
21052414,10/15/2020
21052414,10/31/2020
21052414,11/25/2020
21052414,1/26/2021
21052414,8/15/2021
21052414,8/22/2021
21052414,9/23/2021
21052414,12/19/2021
21052414,1/5/2022
21052414,1/30/2022
21052414,2/10/2022
21052414,8/13/2022
21052414,8/28/2022
21052414,9/9/2022
21052414,6/5/2023
21052414,7/31/2023
21392315,11/20/2017
21392315,12/13/2017
21392315,12/18/2017
21392315,1/1/2018
21392315,1/9/2018
21392315,1/15/2018
21392315,1/18/2018
21392315,1/21/2018
21392315,2/18/2018
21392315,2/25/2018
21392315,3/4/2018
21392315,4/8/2018
21392315,4/15/2018
21392315,5/20/2018
21392315,5/26/2018
21392315,6/3/2018
21392315,7/8/2018
21392315,7/29/2018
21392315,8/19/2018
21392315,8/30/2018
21392315,9/21/2018
21392315,9/26/2018
21392315,10/3/2018
21392315,10/14/2018
21392315,10/19/2018
21392315,10/21/2018
21392315,10/28/2018
21392315,10/31/2018
21392315,11/30/2018
21392315,12/7/2018
21392315,2/8/2019
21392315,2/10/2019
21392315,3/3/2019
21392315,3/10/2019
21392315,9/27/2019
21392315,9/30/2019
21392315,10/3/2019
21392315,10/10/2019
21392315,10/15/2019
21392315,10/17/2019
21392315,10/22/2019
21392315,10/29/2019
21392315,11/7/2019
21392315,11/9/2019
21392315,11/24/2019
21392315,11/27/2019
21392315,12/9/2019
21392315,12/16/2019
21392315,12/28/2019
21392315,12/31/2019
21392315,1/2/2020
21392315,1/25/2020
21392315,2/8/2020
21392315,2/16/2020
21392315,2/21/2020
21392315,3/8/2020
21392315,3/15/2020
21392315,5/8/2020
21392315,5/26/2020
21392315,6/13/2020
21392315,6/15/2020
21392315,7/5/2020
21392315,7/26/2020
21392315,7/31/2020
21392315,8/3/2020
21392315,8/17/2020
21392315,8/29/2020
21392315,9/7/2020
21392315,9/10/2020
21392315,12/19/2020
21392315,12/22/2020
21392315,1/10/2021
21392315,1/30/2021
21392315,2/15/2021
21392315,2/20/2021
21392315,2/27/2021
21392315,3/1/2021
21392315,4/19/2021
21392315,8/2/2021
21392315,10/24/2021
21392315,1/22/2022
21392315,2/6/2022
21392315,2/21/2022
21392315,2/24/2022
21392315,3/6/2022
21392315,3/13/2022
21392315,3/18/2022
21392315,3/25/2022
21392315,4/10/2022
21392315,4/12/2022
21392315,4/20/2022
21392315,5/31/2022
21392315,9/3/2022
21392315,9/6/2022
21392315,9/12/2022
21392315,9/15/2022
21392315,10/29/2022
21392315,4/22/2023
21392315,5/9/2023
21392315,5/20/2023
21449583,12/25/2017
21449583,1/1/2018
21449583,2/25/2018
21449583,2/28/2018
21449583,5/20/2018
21449583,6/6/2018
21449583,7/9/2018
21449583,7/27/2018
21752534,11/27/2017
21752534,12/23/2017
21752534,12/30/2017
21752534,1/2/2018
21752534,2/3/2018
21752534,2/9/2018
21752534,2/11/2018
21752534,2/21/2018
21752534,2/25/2018
21752534,2/28/2018
21752534,3/4/2018
21752534,3/17/2018
21752534,3/24/2018
21752534,3/28/2018
21752534,3/31/2018
21752534,4/5/2018
21752534,4/8/2018
21752534,4/16/2018
21752534,5/9/2018
21752534,5/11/2018
21752534,5/14/2018
21752534,5/30/2018
21752534,6/12/2018
21752534,6/17/2018
21752534,6/19/2018
21752534,7/2/2018
21752534,7/6/2018
21752534,7/11/2018
21752534,7/15/2018
21752534,7/26/2018
21752534,7/31/2018
21752534,8/4/2018
21752534,8/8/2018
21752534,8/14/2018
21752534,8/22/2018
21752534,8/26/2018
21752534,9/8/2018
21752534,9/27/2018
21752534,10/5/2018
